Time [min],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C]
62.519221,0.034235458,0.53215503,0.034486802,0.53878867,0.03423727,0.53213727,0.034490477,0.53877306,0.53518735,0.043617805,0.54036789,0.033962814,0.53517019,0.0436216,0.54035231,0.033966664,0.083463259,0.082950223,0.082777883,0.083938281,0.083464326,0.082951823,0.082779505,0.083939946,0.21454842,0.084839172,0.38039542,0.37472335,0.21453339,0.084822185,0.38038587,0.37471376,0.069086801,0.066421848,0.079693899,0.071189127,0.069087603,0.066422339,0.079695819,0.07118885,0.00015016624,0.00046638527,0.056622656,0.017563912,0.00015396921,0.0004700745,0.056624408,0.017566907
63.527596,0.034320554,0.53501223,0.034982119,0.54184903,0.034322422,0.53499446,0.034985869,0.54183345,0.5381107,0.04395385,0.54343187,0.034506889,0.53809353,0.043957676,0.54341632,0.034510792,0.082234355,0.081846485,0.081724708,0.082868255,0.082235559,0.081848219,0.081726461,0.082870041,0.21373802,0.083692291,0.37986618,0.37422404,0.21372295,0.083675676,0.37985666,0.37421449,0.067795688,0.065151588,0.07851056,0.06977,0.06779658,0.065152166,0.07851252,0.06976978,0.00074598105,0.0010358067,0.05764414,0.018017579,0.00074980514,0.0010395145,0.057645891,0.018020589
64.53597,0.034303406,0.53737696,0.035404643,0.54440789,0.03430534,0.5373592,0.035408471,0.54439235,0.54053497,0.044182396,0.54598746,0.034976909,0.54051781,0.044186254,0.54597197,0.034980872,0.080653906,0.080397803,0.080329933,0.081450555,0.080655253,0.080399668,0.080331831,0.081452465,0.21301357,0.082680468,0.37944269,0.37381667,0.21299846,0.082664201,0.37943319,0.37380716,0.066248987,0.063635656,0.077075631,0.06810442,0.066249969,0.063636323,0.077077636,0.068104261,0.0013427831,0.001605709,0.058659954,0.018472766,0.0013466238,0.0016094313,0.058661703,0.018475791
65.544345,0.034191069,0.53926209,0.03576002,0.54647914,0.034193069,0.53924436,0.035763927,0.54646365,0.5424735,0.044309774,0.54805001,0.035376596,0.54245635,0.044313664,0.54803459,0.035380621,0.078745546,0.078625598,0.078615335,0.079706727,0.078747039,0.078627597,0.078617381,0.079708763,0.21234368,0.081783401,0.37909892,0.37348809,0.21232855,0.081767469,0.37908946,0.37347863,0.064461345,0.061887558,0.075405124,0.066207696,0.064462418,0.061888313,0.075407178,0.066207602,0.0019396583,0.0021754381,0.059669764,0.018929453,0.0019435114,0.0021791705,0.059671512,0.018932493
66.552719,0.033992528,0.54068401,0.036054974,0.54807975,0.033994596,0.54066632,0.036058962,0.54806433,0.54394303,0.044344561,0.54963806,0.035711294,0.54392591,0.044348486,0.54962273,0.035715382,0.076539672,0.076558569,0.076608901,0.077665284,0.076541314,0.076560704,0.076611097,0.077667449,0.21171352,0.080984485,0.37882364,0.37322611,0.21169838,0.080968878,0.37881421,0.37321669,0.062455687,0.059928862,0.073518526,0.064098827,0.062456849,0.059929705,0.073520631,0.064098802,0.0025359065,0.002744361,0.060673206,0.019387559,0.002539768,0.0027480996,0.060674953,0.019390613
67.561094,0.03371669,0.54165919,0.03629615,0.54922665,0.033718827,0.54164154,0.036300223,0.54921129,0.54496039,0.044295371,0.55077048,0.035986735,0.54494331,0.044299334,0.55075524,0.035990892,0.074067083,0.074226177,0.074339291,0.0753557,0.074068874,0.074228449,0.074341632,0.075357998,0.21111786,0.080274498,0.37861176,0.37302431,0.21110272,0.080259208,0.37860235,0.37301494,0.060254589,0.057781259,0.071436528,0.061798217,0.060255841,0.05778219,0.071438688,0.061798262,0.0031309033,0.003311896,0.061669927,0.019846973,0.0031347693,0.003315637,0.061671672,0.01985004
68.569468,0.033371564,0.54220439,0.03649055,0.549935,0.033373768,0.5421868,0.036494709,0.5499197,0.5455434,0.044170815,0.55146773,0.036209511,0.54552638,0.044174822,0.55145261,0.036213737,0.071355218,0.071655134,0.071831217,0.072805831,0.071357158,0.071657546,0.071833692,0.072808273,0.21057963,0.079651267,0.37846926,0.37288696,0.21056449,0.079636284,0.37845988,0.37287762,0.057878634,0.055464651,0.069178705,0.059325138,0.057879973,0.055465667,0.069180921,0.059325257,0.0037241168,0.0038775649,0.062659659,0.020307371,0.0037279837,0.0038813054,0.062661403,0.020310449
69.577843,0.032966741,0.54234044,0.036644438,0.55022599,0.032969014,0.54232292,0.036648674,0.55021076,0.54571418,0.043980584,0.55175219,0.036385831,0.54569722,0.043984635,0.55173719,0.036390116,0.068430072,0.068871198,0.069109719,0.070042178,0.068432162,0.06887375,0.069112326,0.070044765,0.21011379,0.079117803,0.37839408,0.37281615,0.21009864,0.079103112,0.37838473,0.37280685,0.055353145,0.053003349,0.066769772,0.056703559,0.05535457,0.053004448,0.066772044,0.056703751,0.0043153257,0.0044409297,0.063642144,0.020768635,0.00431919,0.0044446666,0.063643886,0.020771723
70.586217,0.032513357,0.54209125,0.03676618,0.55012515,0.032515699,0.5420738,0.036770494,0.55011,0.54549817,0.043736157,0.55164963,0.03652465,0.54548129,0.043740252,0.55163476,0.036528997,0.065321478,0.065904243,0.066204934,0.067095103,0.065323716,0.065906935,0.066207671,0.067097832,0.20972225,0.078674041,0.37838326,0.37281221,0.20970708,0.078659628,0.37837394,0.37280295,0.052706534,0.050424264,0.064238086,0.053960931,0.052708041,0.050425443,0.064240415,0.053961196,0.0049041965,0.0050016004,0.064617232,0.021230748,0.0049080551,0.0050053305,0.064618971,0.021233845
71.594592,0.032022127,0.5414802,0.0368641,0.54965765,0.032024538,0.54146284,0.036868488,0.54964259,0.54492036,0.043448849,0.55118539,0.036635171,0.54490355,0.043452989,0.55117066,0.03663958,0.06205883,0.062783926,0.063147096,0.063994876,0.062061215,0.062786755,0.063149966,0.063997746,0.20940413,0.078318093,0.37843459,0.37287441,0.20938893,0.078303944,0.37842529,0.37286518,0.049964288,0.047751361,0.061609343,0.051122133,0.049965874,0.047752618,0.061611728,0.051122472,0.0054904106,0.0055592504,0.06558484,0.021693717,0.0054942609,0.005562971,0.065586577,0.021696824
72.602966,0.031502308,0.5405298,0.036943613,0.54884816,0.031504789,0.54051254,0.036948049,0.54883319,0.54400455,0.043128671,0.55038128,0.036726312,0.54398783,0.043132858,0.55036665,0.036730787,0.058667578,0.059536099,0.059964465,0.060767609,0.058670108,0.059539065,0.059967485,0.060770615,0.20916581,0.078054814,0.3785607,0.37301217,0.20915056,0.078040909,0.37855142,0.37300297,0.047146729,0.045003722,0.058904098,0.048207153,0.047148393,0.045005054,0.05890654,0.048207565,0.0060738215,0.0061135894,0.066545058,0.022157667,0.0060776623,0.0061172981,0.066546793,0.022160784
73.611341,0.030962139,0.53926472,0.037008694,0.54772256,0.03096469,0.53924755,0.037013165,0.54770769,0.54277608,0.042784457,0.54926044,0.036804233,0.54275947,0.042788691,0.54924593,0.036808759,0.055171262,0.056184403,0.056681578,0.057437013,0.055173935,0.056187504,0.056684743,0.057440153,0.20901534,0.077888006,0.37876073,0.37322636,0.20900004,0.077874327,0.37875146,0.37321718,0.044270119,0.042196795,0.056138959,0.045232786,0.044271857,0.0421982,0.056141458,0.045233273,0.0066543374,0.0066644124,0.067498267,0.022622708,0.0066581666,0.0066681072,0.067499998,0.022625836
74.619715,0.030409848,0.53771214,0.037065306,0.54630861,0.030412469,0.53769508,0.037069812,0.54629386,0.54126257,0.042425234,0.54785007,0.036875742,0.54124605,0.042429514,0.54783567,0.03688032,0.051597574,0.052756222,0.053325284,0.054030246,0.051600386,0.052759455,0.053328592,0.054033517,0.20895211,0.077815192,0.37902801,0.37351165,0.20893673,0.077801721,0.37901876,0.3735025,0.041349371,0.039344889,0.053329791,0.042215708,0.041351182,0.039346365,0.053332346,0.042216268,0.0072318489,0.0072115792,0.068444921,0.023088901,0.0072356645,0.0072152583,0.068446649,0.023092039
75.62809,0.029853137,0.53589867,0.037119442,0.5446334,0.029855829,0.53588172,0.037123983,0.54461876,0.53949089,0.04205964,0.546177,0.036947712,0.53947447,0.042063967,0.54616272,0.036952342,0.047974887,0.049279525,0.049922923,0.05057492,0.047977835,0.049282886,0.04992637,0.050578318,0.20897322,0.077832771,0.37935844,0.37386407,0.20895775,0.077819492,0.37934921,0.37385495,0.038397254,0.036460303,0.050490549,0.039170823,0.038399135,0.036461848,0.050493162,0.039171456,0.0078062804,0.007755002,0.069385499,0.023556319,0.0078100809,0.0077586638,0.069387224,0.023559468
76.636464,0.029298495,0.53385065,0.037176519,0.54272376,0.029301256,0.53383384,0.037181102,0.54270926,0.53748657,0.041695535,0.54426533,0.037025027,0.53747027,0.041699915,0.54425116,0.037029693,0.044328006,0.045779402,0.046498485,0.047096531,0.044331087,0.045782898,0.046502069,0.047100076,0.20906593,0.077935292,0.37974492,0.37428266,0.20905038,0.077922189,0.37973571,0.37427356,0.035423513,0.033552449,0.047632014,0.036109769,0.035425463,0.033554062,0.047634684,0.036110476,0.0083781003,0.0082946389,0.070320741,0.024025043,0.0083818927,0.0082982823,0.070322463,0.024028202
77.644839,0.028750757,0.53159396,0.037242131,0.5406062,0.028753582,0.53157729,0.037246768,0.54059186,0.5352737,0.041339284,0.54213916,0.037112217,0.53525753,0.041343714,0.54212512,0.037116928,0.040678419,0.042277645,0.043072941,0.043617404,0.040681629,0.042281271,0.043076662,0.043621091,0.20920193,0.078114065,0.38017044,0.37476882,0.2091863,0.078101126,0.38016125,0.37475976,0.032435855,0.030628723,0.044762615,0.033041754,0.032437871,0.030630401,0.044765342,0.033042534,0.0089476882,0.0088304871,0.071251771,0.024495144,0.0089514715,0.0088341113,0.071253491,0.024498313
78.653214,0.028215093,0.52915457,0.037320889,0.53830758,0.028217981,0.52913805,0.03732558,0.53829339,0.53287703,0.040996776,0.53982485,0.037214023,0.53286097,0.041001255,0.53981094,0.037218779,0.037049042,0.038797017,0.039668238,0.04016012,0.037052375,0.038800768,0.039672091,0.040163943,0.20936472,0.078360505,0.38062538,0.37531741,0.20934901,0.078347723,0.3806162,0.37530837,0.029444515,0.02769917,0.041892923,0.029977899,0.029446596,0.027700911,0.041895707,0.029978751,0.0095149448,0.0093625555,0.072179537,0.024966673,0.0095187182,0.0093661595,0.072181254,0.024969852
79.661588,0.027697024,0.52655801,0.037416739,0.53585452,0.027699975,0.52654164,0.037421483,0.53584048,0.53032091,0.040673894,0.53734804,0.0373345,0.53030498,0.040678422,0.53733425,0.037339299,0.033463183,0.035360839,0.036306527,0.036747844,0.033466635,0.035364709,0.036310507,0.0367518,0.20954748,0.078668537,0.38110627,0.37592265,0.20953171,0.078655904,0.38109711,0.37591365,0.026461021,0.024775273,0.039034535,0.02693013,0.026463165,0.024777075,0.039037375,0.026931054,0.010079873,0.0098908791,0.073104895,0.025439671,0.010083636,0.0098944626,0.07310661,0.02544286
80.669963,0.027201383,0.52382731,0.037533378,0.53327144,0.027204396,0.52381108,0.037538179,0.53325754,0.52762885,0.04037568,0.53473261,0.037477772,0.52761307,0.040380255,0.53471895,0.037482626,0.02994127,0.031990065,0.033007591,0.033399981,0.029944835,0.031994058,0.033011699,0.033404042,0.20974556,0.079035105,0.38161214,0.37658207,0.20972973,0.079022614,0.381603,0.37657309,0.02349507,0.021866749,0.036197117,0.023908311,0.023497274,0.021868609,0.036200011,0.023909305,0.010642403,0.010415529,0.074028872,0.025914174,0.010646153,0.010419091,0.074030585,0.025917374
81.678337,0.026732082,0.520983,0.037674772,0.5305803,0.026735152,0.52096689,0.03767964,0.53056654,0.52482239,0.040106633,0.53200075,0.037645669,0.52480672,0.04011126,0.5319872,0.037650544,0.026500446,0.028702904,0.029788432,0.030132103,0.026504118,0.028707017,0.029792661,0.030136261,0.20995203,0.079454461,0.38215309,0.37728665,0.20993614,0.079442106,0.38214396,0.37727769,0.020554797,0.018981812,0.033388748,0.020920229,0.020557058,0.018983729,0.033391696,0.020921293,0.011202396,0.010936609,0.07495273,0.026390222,0.011206132,0.010940151,0.074954442,0.026393432
82.686712,0.026293534,0.51804763,0.037844968,0.52780402,0.026296662,0.51803166,0.037849901,0.5277904,0.52192215,0.039871447,0.52917557,0.037838508,0.52190661,0.039876124,0.52916215,0.037843402,0.023157229,0.025515603,0.026665067,0.02696082,0.023161001,0.025519831,0.026669412,0.026965071,0.21015948,0.079915643,0.38273383,0.37802325,0.21014354,0.079903422,0.38272473,0.37801431,0.017653237,0.016132626,0.030621241,0.01797681,0.017655552,0.016134596,0.03062424,0.017977941,0.011759944,0.011454232,0.075877343,0.026867863,0.011763666,0.011457753,0.075879053,0.026871083
83.695086,0.02769727,0.54405367,0.041033805,0.55480393,0.02770028,0.54403169,0.041037145,0.55478374,0.54826171,0.042613708,0.55612232,0.041099924,0.54823998,0.042617541,0.55610232,0.041103348,0.018989493,0.021806962,0.023118896,0.023307712,0.018993893,0.021811643,0.023123455,0.023312104,0.20982092,0.07114264,0.39418362,0.39071618,0.20980954,0.071144504,0.39417357,0.39070581,0.013770874,0.012186405,0.02788228,0.013983878,0.013773591,0.012188805,0.027885421,0.013985575,0.013753447,0.013300989,0.08151344,0.028849991,0.013756825,0.013304083,0.081514009,0.028852563
84.703461,0.030635359,0.56686469,0.046128225,0.57905502,0.030639238,0.56684539,0.046131158,0.57903708,0.57148221,0.047284794,0.58029466,0.046287764,0.57146285,0.047288434,0.58027691,0.04629073,0.014487898,0.017882915,0.019368974,0.019402336,0.014492927,0.017887984,0.019373791,0.019406981,0.16347214,0.018740961,0.36268494,0.36151661,0.16348656,0.018789051,0.36268303,0.36151435,0.0092473202,0.007514735,0.025085848,0.009410378,0.0092502627,0.0075173984,0.025089028,0.0094128899,0.016955604,0.016262736,0.085955588,0.031475591,0.016959036,0.016265879,0.085956369,0.031477952
85.711835,0.033251161,0.56041604,0.05027914,0.5737726,0.033255592,0.5604021,0.050281537,0.57375957,0.56525475,0.051014791,0.57490592,0.050503651,0.5652405,0.051018005,0.57489308,0.050506073,0.01030623,0.014140093,0.015728579,0.015609237,0.010311592,0.01414528,0.015733414,0.015613876,0.072338879,-0.066863016,0.27273443,0.27382695,0.072387165,-0.066764497,0.27274128,0.27383343,0.0048464786,0.0029828148,0.022041087,0.0050726614,0.004849507,0.0029856173,0.022043935,0.005075601,0.020189114,0.019257564,0.085855433,0.033350089,0.020192512,0.019260675,0.085856425,0.033352062
86.72021,0.035214862,0.52866229,0.053214148,0.54288573,0.035219366,0.52865222,0.053215565,0.54287599,0.53355427,0.053510165,0.54389065,0.053491488,0.53354363,0.053512442,0.5438811,0.05349293,0.0063088654,0.010454472,0.012081474,0.011808335,0.0063144312,0.010459638,0.012086188,0.011812826,-0.037581284,-0.16221371,0.14862647,0.15191541,-0.037501933,-0.16207069,0.14863945,0.151928,0.0005118856,-0.0014558832,0.018565138,0.00077251985,0.00051499714,-0.0014529214,0.01856732,0.00077562198,0.023352847,0.022191444,0.082234541,0.034328488,0.023355958,0.022194283,0.082235159,0.034329719
87.728584,0.036343532,0.47458743,0.05477914,0.48934767,0.036347902,0.47458234,0.054779506,0.4893423,0.4793772,0.05460982,0.49020545,0.055103118,0.4793713,0.054611024,0.49020027,0.05510351,0.0023981749,0.0067346976,0.0083411255,0.0079115947,0.0024037563,0.0067396725,0.0083455616,0.007915779,-0.15274441,-0.25577239,0.0056490123,0.011047458,-0.15263889,-0.25559271,0.0056676905,0.01106573,-0.003787661,-0.0058223968,0.014527697,-0.0036242006,-0.0037845649,-0.0058193657,0.014528967,-0.0036212115,0.026335671,0.024959618,0.075654391,0.034342914,0.026338403,0.024962093,0.07565464,0.03434333
88.736959,0.036465345,0.40615083,0.054834222,0.42106931,0.036469409,0.40614984,0.054833491,0.42106744,0.41070877,0.054197677,0.42177332,0.05519608,0.41070675,0.05419771,0.42177164,0.055195376,-0.0013314155,0.0030766993,0.0046137598,0.0040368361,-0.0013259576,0.0030813626,0.0046178035,0.0040406055,-0.25849673,-0.33647192,-0.13560403,-0.12832791,-0.25837312,-0.33626535,-0.13558178,-0.12830606,-0.0078598461,-0.0099097914,0.010093081,-0.0079463877,-0.0078568387,-0.0099067576,0.010093303,-0.0079436676,0.028799675,0.027245039,0.067163675,0.033429125,0.028801954,0.027247079,0.0671634,0.03342869
89.745333,0.035722679,0.3297557,0.053657057,0.34452151,0.035726365,0.32975779,0.053655271,0.34452214,0.33399459,0.052554762,0.34507428,0.054047352,0.33399545,0.052553648,0.3450751,0.054045606,-0.0048647906,-0.00047713539,0.00095398744,0.00024657109,-0.0048595854,-0.00047289898,0.00095753987,0.00024984359,-0.35299821,-0.40451009,-0.267834,-0.25889261,-0.3528632,-0.40428469,-0.26781084,-0.25886986,-0.011658301,-0.013675012,0.0054353338,-0.012114581,-0.011655473,-0.013672067,0.0054344542,-0.01211224,0.03070882,0.02901292,0.057630725,0.031809883,0.030710648,0.029014527,0.057629834,0.031808627
90.753708,0.034284219,0.24166842,0.051453202,0.25602453,0.034287398,0.24167551,0.051450259,0.25602956,0.24550198,0.049867025,0.25642047,0.051871407,0.24550766,0.049864672,0.25642569,0.051868522,-0.0084356036,-0.0041444354,-0.002854973,-0.0036882073,-0.0084306813,-0.0041406567,-0.0028519286,-0.0036854393,-0.44618307,-0.46834534,-0.40295893,-0.3923962,-0.44603494,-0.46810155,-0.40293067,-0.39236843,-0.015444958,-0.017387956,0.00033277295,-0.016402208,-0.01544228,-0.017385061,0.00033084281,-0.016400203,0.032330296,0.030511664,0.046554296,0.029514932,0.032331513,0.030512684,0.046552984,0.029512833
91.762082,0.032158756,0.14310138,0.048237135,0.15678436,0.032161372,0.14311296,0.048233013,0.15679327,0.14644972,0.046157379,0.15702008,0.04868456,0.14645972,0.046153763,0.15702918,0.048680516,-0.012081707,-0.0079600066,-0.0068438354,-0.0077990134,-0.012077178,-0.0079567868,-0.0068413932,-0.0077968469,-0.53722122,-0.52775348,-0.5394263,-0.52728402,-0.53706276,-0.52749491,-0.53939478,-0.52725305,-0.019225251,-0.021052555,-0.0051946089,-0.020794873,-0.019222798,-0.021049787,-0.0051976344,-0.020793266,0.033622759,0.031701593,0.034025719,0.026562048,0.033623339,0.031701999,0.034023898,0.02655908
92.770457,0.029356139,0.035147281,0.044024424,0.047888853,0.029358129,0.035163776,0.044019086,0.047902051,0.037936305,0.041449162,0.047963657,0.044504022,0.037951039,0.041444249,0.047977048,0.044498781,-0.015839535,-0.011957153,-0.011042532,-0.012116147,-0.015835467,-0.011954554,-0.011040753,-0.012114636,-0.62575865,-0.58285039,-0.67624304,-0.66255893,-0.62559066,-0.5825788,-0.67620772,-0.66252422,-0.023005969,-0.024674791,-0.011123831,-0.025274103,-0.023003772,-0.024672178,-0.01112794,-0.025272894,0.034549209,0.032547284,0.020121076,0.022968552,0.03454908,0.032547009,0.020118775,0.0229647
93.778831,0.025884831,-0.081211172,0.038828676,-0.069683055,0.025886145,-0.081189745,0.038822099,-0.069665572,-0.079051449,0.035762501,-0.069764768,0.03934285,-0.079031949,0.035756272,-0.069747086,0.039336382,-0.019742317,-0.016166391,-0.015484723,-0.016667106,-0.019738785,-0.016164474,-0.01548369,-0.016666314,-0.7117328,-0.63394474,-0.81283372,-0.79762211,-0.71155652,-0.63366206,-0.81279495,-0.79758402,-0.026795086,-0.028262187,-0.017430133,-0.0298199,-0.026793189,-0.028259773,-0.01743532,-0.029819096,0.035075373,0.033016909,0.0049014493,0.018750257,0.035074489,0.033015909,0.0048986597,0.018745509
94.787206,0.021975575,-0.19820541,0.033002853,-0.18808278,0.021976178,-0.19817987,0.032995046,-0.18806183,-0.19670348,0.02948076,-0.18830939,0.033551056,-0.19668003,0.029473224,-0.18828823,0.033543366,-0.023611004,-0.02038428,-0.019952425,-0.021226157,-0.023608065,-0.020383081,-0.019952185,-0.021226123,-0.79044257,-0.67868103,-0.94105866,-0.92439998,-0.79026029,-0.67838967,-0.94101738,-0.92435944,-0.030401229,-0.031638043,-0.023730106,-0.034167679,-0.030399675,-0.03163587,-0.023736358,-0.03416729,0.035156596,0.033068926,-0.010662915,0.01418913,0.03515495,0.033067193,-0.010666253,0.014183494
95.795581,0.018169406,-0.30214478,0.027362757,-0.29340911,0.018169266,-0.30211866,0.027353732,-0.29338816,-0.30124689,0.02345562,-0.29375881,0.027940006,-0.301223,0.023446778,-0.29373766,0.02793111,-0.027037126,-0.024152968,-0.023950614,-0.025291719,-0.027034836,-0.024152534,-0.023951204,-0.025292483,-0.85516363,-0.71387727,-1.0479237,-1.0300429,-0.85497991,-0.713581,-1.0478837,-1.0300036,-0.033454198,-0.034465011,-0.029291828,-0.037845906,-0.033453062,-0.034463156,-0.029299174,-0.037845987,0.034856072,0.032763543,-0.024694544,0.0098877334,0.034853747,0.032761157,-0.024698749,0.0098812186
96.803955,0.013575618,-0.41824792,0.020744629,-0.41114697,0.013575036,-0.41821174,0.020735974,-0.41111603,-0.41805007,0.016271205,-0.41163232,0.02131888,-0.41801615,0.016261956,-0.41160119,0.021310181,-0.030898463,-0.028424442,-0.028452645,-0.029841848,-0.030896623,-0.028424462,-0.028453511,-0.029842783,-0.91602452,-0.74123293,-1.1545074,-1.1362114,-0.9158367,-0.74093773,-1.1544595,-1.1361641,-0.0367623,-0.037493592,-0.035560678,-0.041846663,-0.036761319,-0.037491824,-0.035568544,-0.041846978,0.034253984,0.032196611,-0.03977652,0.0054750902,0.034251059,0.032193748,-0.039780206,0.0054683932
97.81233,0.0078212519,-0.53646108,0.012989476,-0.53122849,0.0078191459,-0.53642719,0.012979927,-0.53120004,-0.53702271,0.0076860738,-0.53186957,0.013543097,-0.536991,0.0076756263,-0.53184094,0.013533516,-0.035568649,-0.033537502,-0.033760825,-0.035181682,-0.035567793,-0.033538446,-0.033762527,-0.035183436,-0.95349702,-0.7451296,-1.2422172,-1.2243693,-0.95332395,-0.74486382,-1.242177,-1.2243295,-0.040550195,-0.040934148,-0.042875642,-0.046547934,-0.040549698,-0.040932801,-0.042884546,-0.046549334,0.033229324,0.031254401,-0.053667951,0.00092901355,0.033225637,0.031250805,-0.053672895,0.00092150503
98.820704,0.0018730446,-0.63833641,0.0052675536,-0.63497778,0.0018699863,-0.63829997,0.0052577104,-0.63494682,-0.63959958,-0.00088159862,-0.63578054,0.0058278616,-0.63956521,-0.00089254808,-0.63574944,0.0058179941,-0.040498443,-0.038875848,-0.039244965,-0.040692427,-0.04049827,-0.038877398,-0.039247165,-0.040694679,-0.9391815,-0.7049261,-1.2708983,-1.2535972,-0.93903496,-0.70470197,-1.2708629,-1.2535623,-0.044335723,-0.044356617,-0.050183374,-0.051352659,-0.044335542,-0.044355556,-0.050192726,-0.051354736,0.031827872,0.02995361,-0.065036371,-0.0035228377,0.031823548,0.0299494,-0.065041477,-0.0035305927
99.829079,-0.0039481271,-0.72526468,-0.0021350656,-0.7237593,-0.0039518438,-0.72522801,-0.0021450577,-0.72372815,-0.72717634,-0.0091118804,-0.72473271,-0.0015534136,-0.72714164,-0.0091230955,-0.72470146,-0.0015634174,-0.045604817,-0.044357963,-0.044828089,-0.046298296,-0.045605268,-0.044360069,-0.044830753,-0.04630101,-0.89220924,-0.63851152,-1.2547766,-1.2380938,-0.89209247,-0.63832915,-1.2547464,-1.238064,-0.048097281,-0.047748199,-0.057302065,-0.056092887,-0.048097441,-0.047747459,-0.057311598,-0.056095345,0.030117717,0.028357509,-0.074458015,-0.0076876542,0.030112856,0.028352781,-0.074463269,-0.0076954796
100.83745,-0.0092522539,-0.79593429,-0.0088108357,-0.79616703,-0.0092565928,-0.79589962,-0.0088210938,-0.79613795,-0.79842278,-0.016537221,-0.79731389,-0.0082039911,-0.79839003,-0.016548771,-0.79728475,-0.0082142472,-0.050558628,-0.049645009,-0.05017615,-0.0516651,-0.050559833,-0.049647819,-0.050179431,-0.051668431,-0.83779659,-0.57035087,-1.2188216,-1.2027485,-0.83769982,-0.57019789,-1.2187911,-1.2027185,-0.051622383,-0.050920265,-0.063772515,-0.06039905,-0.051623016,-0.050919973,-0.063782232,-0.060401811,0.02823988,0.026597854,-0.082074447,-0.011341297,0.028234498,0.026592627,-0.082079853,-0.011349179
