Time [min],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C]
58.485723,0.094040909,0.18663205,0.094449011,0.20559262,0.094035571,0.18664225,0.094443815,0.20560156,0.18685809,0.097637751,0.20474168,0.093848529,0.186868,0.097630964,0.20475073,0.093843276,-0.0048469608,-0.0026584924,-0.0062397506,-0.0072917671,-0.004843098,-0.0026548348,-0.0062367923,-0.0072889707,-0.78201246,-0.77024978,-0.89414955,-0.88300248,-0.78184651,-0.77005626,-0.89411746,-0.88297086,0.028878323,0.027875252,0.036730005,0.031327584,0.028880536,0.027877547,0.036724415,0.031323124,0.055716032,0.051583054,0.047007125,0.030629104,0.055716476,0.051583323,0.047003989,0.030625359
59.494097,0.090065766,0.082182673,0.091028799,0.10082557,0.090059573,0.082196126,0.091022802,0.10083745,0.082311007,0.093296975,0.099900326,0.090433482,0.08232413,0.093289263,0.099912301,0.090427403,-0.01143777,-0.0091597168,-0.012964237,-0.014102353,-0.011434367,-0.0091565376,-0.012961721,-0.014099992,-0.8374226,-0.81969913,-0.98505001,-0.97292564,-0.83725351,-0.81950226,-0.98501605,-0.97289221,0.023996054,0.023051627,0.029599189,0.024409777,0.023998075,0.023053739,0.029593094,0.024404894,0.056590323,0.052380857,0.037707044,0.028476617,0.056590229,0.052380607,0.037703587,0.02847235
60.502472,0.085670702,-0.025343077,0.087188729,-0.0070725106,0.085663654,-0.025326333,0.087181941,-0.0070576724,-0.025319712,0.088524058,-0.0080647857,0.08660208,-0.025303323,0.08851541,-0.0080498423,0.086595223,-0.017957179,-0.015594365,-0.019611115,-0.020833174,-0.017954267,-0.015591698,-0.019609058,-0.020831276,-0.89186749,-0.86813952,-1.0752686,-1.062224,-0.89169539,-0.86793947,-1.0752329,-1.0621888,0.018710843,0.017836242,0.021989431,0.017047592,0.018712655,0.017838157,0.02198284,0.017042294,0.05722887,0.052949798,0.028020931,0.026140929,0.057228224,0.052949018,0.028017156,0.026136136
61.510846,0.081601561,-0.11281661,0.08357445,-0.094940987,0.08159368,-0.11280176,0.083566911,-0.094928305,-0.11288001,0.084139111,-0.095982415,0.083002862,-0.11286554,0.084129549,-0.095969625,0.082995274,-0.02323971,-0.020815108,-0.024978135,-0.026265157,-0.023237456,-0.020813116,-0.024976704,-0.026263897,-0.93340799,-0.90495879,-1.1445755,-1.1308519,-0.93323723,-0.90475957,-1.1445424,-1.1308193,0.014111367,0.01330804,0.015525432,0.010819025,0.014112788,0.013309574,0.015518121,0.010813081,0.057420297,0.053101073,0.019831323,0.024062721,0.057419244,0.053099899,0.019826929,0.024057424
62.519221,0.077408311,-0.19915458,0.079818065,-0.18169354,0.077399798,-0.19913539,0.079809944,-0.18167676,-0.19930451,0.079632901,-0.18277688,0.079265872,-0.19928572,0.079622648,-0.18275999,0.079257721,-0.028235656,-0.025756522,-0.030050224,-0.031398612,-0.028233748,-0.025754897,-0.030049096,-0.031397659,-0.97344028,-0.94036152,-1.2112727,-1.1969435,-0.97326721,-0.94015991,-1.2112365,-1.1969079,0.0094820351,0.0087514115,0.0090569047,0.0045981962,0.0094833287,0.0087528264,0.0090493096,0.0045920287,0.057447175,0.053093803,0.011625489,0.021938448,0.057445651,0.053092177,0.011621,0.02193277
63.527596,0.0730257,-0.28676896,0.075860902,-0.26974903,0.073016468,-0.286748,0.07585211,-0.26973073,-0.28700632,0.074931403,-0.27086778,0.075333891,-0.28698578,0.074920379,-0.27084937,0.075325108,-0.033083319,-0.030555891,-0.034970319,-0.036378642,-0.033081902,-0.030554776,-0.034969641,-0.03637815,-1.0133022,-0.9755421,-1.2776724,-1.2627876,-1.013128,-0.97533919,-1.2776356,-1.2627514,0.0047813047,0.0041233286,0.0024885707,-0.0017092109,0.004782344,0.0041244986,0.0024805218,-0.0017157686,0.057337058,0.052953373,0.0031894038,0.019719671,0.057335082,0.052951317,0.0031846063,0.019713564
64.53597,0.068455973,-0.37556596,0.071698724,-0.35902042,0.068446031,-0.3755422,0.071689244,-0.35899959,-0.37589044,0.070040203,-0.36016875,0.071210206,-0.37586712,0.07002844,-0.36014783,0.071200801,-0.037793721,-0.035225194,-0.039750587,-0.041218046,-0.037792757,-0.035224546,-0.039750326,-0.041217974,-1.05301,-1.0104882,-1.3438181,-1.3284174,-1.0528339,-1.0102834,-1.3437797,-1.3283795,7.3149005e-05,-0.00051410199,-0.0041126171,-0.0080391833,7.3963825e-05,-0.00051314693,-0.0041210523,-0.0080460666,0.057086544,0.052680679,-0.0054919059,0.017399452,0.057084097,0.052678175,-0.0054969291,0.017392933
65.544345,0.063701775,-0.46546459,0.067330204,-0.44943443,0.063691105,-0.46543842,0.067320013,-0.44941146,-0.46587535,0.064961571,-0.45061056,0.066895393,-0.46584963,0.064949056,-0.45058754,0.066885346,-0.042379935,-0.039777266,-0.044405538,-0.045930509,-0.042379457,-0.039777113,-0.04440573,-0.045930888,-1.0925427,-1.0452023,-1.4097331,-1.3938483,-1.0923649,-1.0449957,-1.4096934,-1.3938093,-0.004586193,-0.0051060468,-0.010688432,-0.014335202,-0.0045856334,-0.0051053372,-0.010697281,-0.014342439,0.056695359,0.052275933,-0.0144321,0.014974567,0.056692439,0.052272981,-0.014437378,0.014967626
66.552719,0.058762929,-0.55639468,0.062753963,-0.54092744,0.058751533,-0.55636593,0.062743058,-0.54090215,-0.55689149,0.059693542,-0.54213121,0.062387665,-0.55686319,0.059680277,-0.54210591,0.062376974,-0.046860191,-0.04423037,-0.048953555,-0.050534522,-0.046860202,-0.044230716,-0.048954203,-0.050535356,-1.1318979,-1.0796947,-1.4754413,-1.459101,-1.1317182,-1.0794862,-1.4754004,-1.4590607,-0.0091554332,-0.0096119569,-0.017196124,-0.020554829,-0.009155134,-0.0096114979,-0.017205378,-0.020562411,0.056163936,0.051739415,-0.023643068,0.012442635,0.056160536,0.051736008,-0.023648587,0.012435272
67.561094,0.053685285,-0.64728532,0.058011331,-0.63242984,0.053673163,-0.64725428,0.057999709,-0.63240252,-0.64786766,0.054283637,-0.6336625,0.057726457,-0.64783709,0.054269619,-0.63363521,0.057715111,-0.051198595,-0.048548994,-0.053358045,-0.054992916,-0.051199116,-0.048549859,-0.053359168,-0.054994224,-1.1706322,-1.1135902,-1.5402226,-1.523455,-1.1704508,-1.1133801,-1.5401805,-1.5234136,-0.013553793,-0.013952046,-0.023531487,-0.02659601,-0.013553776,-0.013951859,-0.023541163,-0.026603955,0.055495372,0.05107453,-0.033040121,0.0098277079,0.055491495,0.051070667,-0.033045898,0.0098199182
68.569468,0.04842587,-0.73906275,0.053064012,-0.72487404,0.048413047,-0.73902911,0.053051703,-0.72484439,-0.73973015,0.048682625,-0.7261397,0.052869065,-0.73969699,0.048667865,-0.72611009,0.052857058,-0.055466911,-0.052804403,-0.05769251,-0.059379404,-0.055467935,-0.052805789,-0.057694118,-0.059381186,-1.209251,-1.1473754,-1.6049191,-1.5877265,-1.2090676,-1.1471633,-1.6048757,-1.5876838,-0.01780625,-0.018150923,-0.029740593,-0.032501695,-0.017806512,-0.018151004,-0.02975067,-0.032509984,0.054693907,0.050284607,-0.042718046,0.007108913,0.054689545,0.050280283,-0.042724047,0.007100698
69.577843,0.042981172,-0.83168466,0.047910057,-0.81822058,0.042967639,-0.83164855,0.047897056,-0.81818871,-0.83243707,0.042884034,-0.81952088,0.047807841,-0.83240144,0.042868516,-0.81948905,0.047795149,-0.059681633,-0.057014526,-0.061976565,-0.063712087,-0.059683177,-0.057016459,-0.061978691,-0.063714367,-1.2478043,-1.1811053,-1.6696172,-1.6519949,-1.2476189,-1.1808914,-1.6695725,-1.651951,-0.021893266,-0.022189131,-0.035802981,-0.038250667,-0.021893822,-0.022189497,-0.035813471,-0.038259312,0.053759999,0.049370909,-0.052684876,0.004285979,0.053755141,0.049366119,-0.052691111,0.0042773322
70.586217,0.037345062,-0.92511452,0.042543837,-0.9124345,0.037330818,-0.92507588,0.04253014,-0.91240036,-0.92595203,0.036881171,-0.91377114,0.042535403,-0.92591387,0.036864895,-0.91373703,0.042522022,-0.063857471,-0.061194011,-0.066225243,-0.068005732,-0.063859542,-0.061196497,-0.066227893,-0.068008517,-1.2863386,-1.2148253,-1.7343767,-1.7163197,-1.2861512,-1.2146094,-1.7343307,-1.7162745,-0.025800775,-0.026052571,-0.041703497,-0.043827328,-0.025801632,-0.026053229,-0.041714399,-0.043836329,0.052693904,0.048333912,-0.062947632,0.0013578516,0.052688545,0.04832865,-0.062954095,0.0013487701
71.594592,0.031510911,-1.0193186,0.03695895,-1.0074825,0.031495952,-1.0192775,0.036944548,-1.0074461,-1.0202413,0.030667359,-1.0088577,0.037043937,-1.0202006,0.030650322,-1.0088213,0.037029851,-0.068007321,-0.065355387,-0.070449078,-0.072271431,-0.068009928,-0.065358438,-0.070452263,-0.072274732,-1.324889,-1.2485712,-1.7992444,-1.7807473,-1.3246996,-1.2483533,-1.7991971,-1.7807008,-0.029518566,-0.029730946,-0.047430736,-0.049220083,-0.029519736,-0.029731905,-0.047442054,-0.049229446,0.051496036,0.047174142,-0.073511796,-0.0016760805,0.051490171,0.047168403,-0.073518487,-0.0016856005
72.602966,0.0240296,-1.1326438,0.029745773,-1.1219469,0.024015129,-1.1325873,0.029732445,-1.1218951,-1.1336773,0.022698398,-1.1233653,0.029914094,-1.1336213,0.02268186,-1.1233136,0.029900873,-0.072253494,-0.069652349,-0.074782705,-0.076633011,-0.072256614,-0.069655938,-0.074786253,-0.076636587,-1.3673475,-1.2850896,-1.8730239,-1.8543102,-1.3671533,-1.2848682,-1.8729689,-1.8542558,-0.033509384,-0.033683227,-0.053832048,-0.055182275,-0.0335106,-0.033684223,-0.053843235,-0.055191511,0.049672985,0.045440434,-0.086678104,-0.0053346037,0.049666998,0.045434674,-0.086683193,-0.0053438528
73.611341,0.0098440166,-1.309538,0.016023753,-1.3011104,0.009828585,-1.3094806,0.016009645,-1.3010582,-1.3107715,0.0076296648,-1.3025727,0.01625255,-1.3107147,0.0076122519,-1.3025205,0.016238521,-0.076952993,-0.074542619,-0.079600433,-0.081416103,-0.076957178,-0.074547264,-0.079604948,-0.081420635,-1.3964807,-1.3043127,-1.9531885,-1.9356128,-1.3962999,-1.304109,-1.9531393,-1.9355642,-0.039331562,-0.039454903,-0.063687613,-0.064189389,-0.039333333,-0.039456444,-0.063699343,-0.06419918,0.045287964,0.041366157,-0.10689861,-0.011108324,0.045281144,0.041359602,-0.10690456,-0.011118193
74.619715,-0.0042551665,-1.4569843,0.0023300018,-1.4509063,-0.004271229,-1.4569268,0.0023154106,-1.450854,-1.4583841,-0.0072895512,-1.4523899,0.0026293687,-1.458327,-0.0073075,-1.4523376,0.0026148259,-0.081514079,-0.079289439,-0.084220324,-0.085992503,-0.081519179,-0.079294989,-0.084225657,-0.085997843,-1.3765215,-1.2771321,-1.9750238,-1.958528,-1.376366,-1.2769575,-1.9749804,-1.9584852,-0.044814851,-0.044889023,-0.072928535,-0.072630081,-0.044817141,-0.044891077,-0.072940593,-0.072640238,0.040461809,0.036877903,-0.12313648,-0.016703766,0.040454299,0.036870687,-0.12314286,-0.016713941
75.62809,-0.015794205,-1.5457118,-0.0089744357,-1.5416723,-0.015810767,-1.545661,-0.0089894211,-1.541627,-1.5472144,-0.019446397,-1.5431324,-0.0086247105,-1.5471641,-0.019464763,-1.5430871,-0.0086396804,-0.083879772,-0.081840438,-0.086587278,-0.088287578,-0.083885864,-0.081846965,-0.086593516,-0.088293817,-1.318036,-1.2151762,-1.9363293,-1.9209663,-1.3179101,-1.215034,-1.9362946,-1.9209322,-0.048786802,-0.048821347,-0.07958593,-0.078651756,-0.04878968,-0.048823985,-0.079598295,-0.078662261,0.035746594,0.032507945,-0.13286979,-0.020919359,0.035738613,0.032500276,-0.13287693,-0.020929692
76.636464,-0.026456043,-1.6095023,-0.019478184,-1.6074267,-0.026472373,-1.6094505,-0.0194929,-1.6073803,-1.6110698,-0.030647121,-1.608836,-0.019083526,-1.6110184,-0.030665147,-1.6087896,-0.019098247,-0.085822938,-0.083961942,-0.088491496,-0.090108306,-0.085829408,-0.083968826,-0.08849807,-0.090114822,-1.2482535,-1.1437248,-1.8733011,-1.8589496,-1.2481506,-1.1436082,-1.8732687,-1.8589178,-0.052345019,-0.052332041,-0.085342295,-0.083834054,-0.052348139,-0.052334926,-0.085354301,-0.083844275,0.030896641,0.028008242,-0.14013742,-0.02466875,0.030888407,0.028000334,-0.14014426,-0.024678843
77.644839,-0.038569625,-1.703863,-0.031217182,-1.7039446,-0.038585265,-1.7038021,-0.031230645,-1.703889,-1.7055032,-0.043402958,-1.7053256,-0.03079772,-1.7054426,-0.043420151,-1.7052699,-0.030811362,-0.090724411,-0.089007451,-0.093327658,-0.094871353,-0.090730759,-0.089014219,-0.093333914,-0.094877447,-1.2026256,-1.0945256,-1.8406895,-1.8275783,-1.2025321,-1.0944224,-1.840651,-1.8275402,-0.056676401,-0.056578696,-0.092366017,-0.09019867,-0.056679684,-0.056581752,-0.092377396,-0.090208355,0.025963948,0.023410978,-0.15072228,-0.028838691,0.025955427,0.023402895,-0.150728,-0.028848251
78.653214,-0.057608043,-1.8646298,-0.049337049,-1.8680127,-0.057623014,-1.864558,-0.049349772,-1.8679463,-1.8663882,-0.063448547,-1.8693978,-0.048905199,-1.8663168,-0.063464817,-1.8693312,-0.048918095,-0.10217746,-0.10060471,-0.10466205,-0.10612223,-0.10218387,-0.10061152,-0.10466826,-0.10612827,-1.1666059,-1.0519293,-1.8401264,-1.8294495,-1.1665281,-1.0518488,-1.840087,-1.8294103,-0.06365541,-0.063385401,-0.10381153,-0.10062369,-0.063658866,-0.063388647,-0.10382215,-0.1006328,0.019062863,0.016960942,-0.16694029,-0.035166187,0.019053848,0.016952388,-0.16694529,-0.035175553
79.661588,-0.074339,-1.9629476,-0.065346434,-1.9693999,-0.074355093,-1.9628919,-0.065360114,-1.9693499,-1.9647647,-0.080966156,-1.9707454,-0.064873176,-1.9647093,-0.080983432,-1.9706952,-0.064887028,-0.11192687,-0.11050152,-0.11425356,-0.1156224,-0.11193494,-0.11050998,-0.11426134,-0.11562999,-1.0843392,-0.96776725,-1.7766116,-1.7683209,-1.0842951,-0.96772494,-1.7765864,-1.768296,-0.069401067,-0.068951629,-0.11290016,-0.10885925,-0.069405482,-0.068955833,-0.11291134,-0.10886901,0.012132177,0.010483499,-0.17668929,-0.040640438,0.01212237,0.010474194,-0.17669579,-0.040650114
80.669963,-0.087486733,-2.005533,-0.078035154,-2.0145611,-0.087501623,-2.0054733,-0.078047669,-2.0145069,-2.0073547,-0.094664395,-2.0158436,-0.077510111,-2.0072952,-0.094680248,-2.0157892,-0.077522801,-0.11905821,-0.11777966,-0.12119528,-0.12247201,-0.11906604,-0.11778785,-0.12120271,-0.12247926,-0.96160193,-0.84630874,-1.6509627,-1.6447768,-0.96159623,-0.84630879,-1.6509441,-1.6447584,-0.073581054,-0.072962793,-0.11911118,-0.11441484,-0.07358557,-0.072967117,-0.11912137,-0.11442378,0.0057468241,0.0045179426,-0.18153984,-0.044789135,0.005737007,0.0045086193,-0.18154543,-0.044798108
81.678337,-0.099419959,-2.0213474,-0.089611318,-2.0328341,-0.099434255,-2.0212934,-0.089623306,-2.0327854,-2.0231399,-0.10704728,-2.0340672,-0.089024757,-2.0230861,-0.10706235,-2.0340185,-0.08903688,-0.12575562,-0.12461677,-0.12766421,-0.12884884,-0.12576383,-0.1246253,-0.12767192,-0.12885638,-0.81830249,-0.7058782,-1.4903803,-1.486215,-0.81833292,-0.7059175,-1.4903694,-1.4862042,-0.07713105,-0.076333123,-0.12402722,-0.11873799,-0.077135943,-0.076337837,-0.12403676,-0.11874642,-0.00067931082,-0.0014931656,-0.18426657,-0.048442414,-0.00068924672,-0.0015026062,-0.18427198,-0.048450827
82.686712,-0.10999372,-2.0144344,-0.099934943,-2.0282176,-0.1100069,-2.0143825,-0.099945973,-2.0281708,-2.0161706,-0.11797121,-2.0294173,-0.099277787,-2.0161189,-0.11798496,-2.0293704,-0.099288915,-0.13201323,-0.13100298,-0.1336703,-0.13476368,-0.1320214,-0.13101143,-0.13367788,-0.13477108,-0.67285768,-0.5645195,-1.3156865,-1.3134586,-0.67291752,-0.56459115,-1.3156803,-1.3134526,-0.080026632,-0.079044989,-0.12762723,-0.1218114,-0.080031703,-0.079049899,-0.12763571,-0.12181892,-0.0069714848,-0.0073864404,-0.18522521,-0.051566574,-0.0069813508,-0.0073958167,-0.18522999,-0.051574218
83.695086,-0.11901972,-1.9982524,-0.10877418,-2.0140799,-0.11903198,-1.9982019,-0.10878449,-2.0140343,-1.9999219,-0.12727463,-2.0152782,-0.1080472,-1.9998716,-0.12728728,-2.0152326,-0.10805757,-0.13825835,-0.1373489,-0.1396866,-0.14070173,-0.13826643,-0.13735724,-0.13969402,-0.14070897,-0.54344992,-0.43940289,-1.153792,-1.1533015,-0.5435285,-0.43949605,-1.1537867,-1.1532963,-0.082372585,-0.081216357,-0.13025398,-0.12399069,-0.082377823,-0.081221448,-0.13026141,-0.12399732,-0.01259728,-0.01266692,-0.18548847,-0.054215827,-0.012607177,-0.012676324,-0.18549262,-0.054222795
84.703461,-0.12694989,-1.9639704,-0.11663908,-1.9817218,-0.12696101,-1.9639239,-0.11664845,-1.9816799,-1.9655569,-0.13540304,-1.9829258,-0.11583767,-1.9655106,-0.13541436,-1.9828839,-0.11584704,-0.14395007,-0.1431411,-0.14514598,-0.14607808,-0.14395807,-0.14314931,-0.14515327,-0.14608518,-0.41865823,-0.31986477,-0.98955225,-0.99077566,-0.41875479,-0.31997809,-0.98955224,-0.99077569,-0.084123554,-0.082793711,-0.13169545,-0.1250408,-0.084128903,-0.082798931,-0.13170184,-0.12504652,-0.0181412,-0.01787403,-0.18444696,-0.056443811,-0.01815088,-0.017883228,-0.18445063,-0.056450055
85.711835,-0.13378072,-1.9130109,-0.12352489,-1.9325601,-0.13379069,-1.9129679,-0.12353332,-1.9325212,-1.9144969,-0.14235804,-1.9337576,-0.1226372,-1.9144539,-0.14236806,-1.9337189,-0.12264559,-0.14902358,-0.14831855,-0.14999116,-0.15083282,-0.14903138,-0.14832654,-0.1499982,-0.15083967,-0.29920855,-0.20647692,-0.82530529,-0.82828459,-0.29931848,-0.20660555,-0.82530844,-0.82828774,-0.085241228,-0.083742193,-0.13194323,-0.12495623,-0.085246646,-0.0837475,-0.13194854,-0.12496103,-0.023553392,-0.022961046,-0.18219047,-0.058248776,-0.023562847,-0.022970025,-0.1821936,-0.058254293
86.72021,-0.13886548,-1.8481458,-0.12878799,-1.8691996,-0.13887434,-1.8481063,-0.12879553,-1.8691641,-1.8495178,-0.14748064,-1.8703697,-0.12781272,-1.8494784,-0.14748943,-1.8703342,-0.12782017,-0.15264469,-0.15204419,-0.15340478,-0.15415348,-0.15265232,-0.15205198,-0.15341162,-0.15416012,-0.19236783,-0.10605635,-0.67251947,-0.67718723,-0.19248683,-0.10619568,-0.67252517,-0.67719288,-0.085450606,-0.083805844,-0.13079134,-0.12356338,-0.085456068,-0.083811212,-0.13079565,-0.12356732,-0.028391687,-0.027510485,-0.17871916,-0.059427958,-0.028400869,-0.027519198,-0.1787218,-0.059432797
87.728584,-0.14228855,-1.7724411,-0.13249864,-1.7947109,-0.14229647,-1.772405,-0.13250542,-1.7946785,-1.7736882,-0.15086612,-1.7958327,-0.13143556,-1.7736522,-0.15087385,-1.7958005,-0.13144221,-0.15473165,-0.15423753,-0.15530935,-0.15596338,-0.1547392,-0.15424521,-0.15531609,-0.15596991,-0.096562665,-0.016851109,-0.53161803,-0.5378934,-0.09668708,-0.016997259,-0.53162443,-0.53789973,-0.084689055,-0.082926893,-0.12830224,-0.1209206,-0.084694569,-0.082932325,-0.12830569,-0.12092379,-0.0326088,-0.031476169,-0.17423333,-0.060029381,-0.032617722,-0.031484628,-0.17423555,-0.060033614
88.736959,-0.14481486,-1.6866578,-0.13540069,-1.7100362,-0.1448216,-1.6866255,-0.13540647,-1.7100073,-1.6877614,-0.15331373,-1.7110923,-0.13424154,-1.6877291,-0.15332015,-1.7110634,-0.13424719,-0.15614397,-0.15576259,-0.15656157,-0.15711619,-0.15615112,-0.15576984,-0.15656789,-0.15712232,-0.0035798888,0.069171873,-0.39205188,-0.39998635,-0.0037116487,0.069017277,-0.39206222,-0.39999653,-0.083135029,-0.081272218,-0.12471031,-0.11722714,-0.083140498,-0.081277623,-0.12471286,-0.11722957,-0.03660114,-0.03523407,-0.168971,-0.060306121,-0.036609627,-0.035242107,-0.16897274,-0.060309671
89.745333,-0.1464393,-1.5914841,-0.13748271,-1.6158591,-0.14644493,-1.5914557,-0.13748755,-1.6158336,-1.5924327,-0.15481994,-1.616833,-0.13623455,-1.5924043,-0.15482513,-1.6168077,-0.13623928,-0.15682506,-0.15656188,-0.1571082,-0.15756279,-0.15683188,-0.15656878,-0.15711418,-0.15756858,0.086647571,0.152149,-0.25400602,-0.26356389,0.086509907,0.15198757,-0.25401895,-0.26357659,-0.080714836,-0.078772997,-0.11997687,-0.11244518,-0.080720273,-0.078778384,-0.11997858,-0.1124469,-0.040344139,-0.038757969,-0.16295522,-0.060254312,-0.040352196,-0.038765591,-0.1629565,-0.0602572
90.753708,-0.14714772,-1.4875348,-0.13873463,-1.5127884,-0.14715219,-1.4875105,-0.13873848,-1.5127667,-1.4883218,-0.1553706,-1.5136691,-0.13741193,-1.4882975,-0.1553745,-1.5136474,-0.13741571,-0.1567173,-0.15657435,-0.15687769,-0.15723165,-0.15672371,-0.15658081,-0.15688327,-0.15723705,0.17428459,0.2323355,-0.1176034,-0.12867196,0.17414109,0.23216746,-0.11761937,-0.12868761,-0.077377552,-0.075383422,-0.11408342,-0.10655732,-0.077382925,-0.075388759,-0.11408434,-0.10655836,-0.043814607,-0.0420166,-0.15617472,-0.059865078,-0.043822173,-0.042023747,-0.15617553,-0.059867288
91.762082,-0.14764574,-1.3986031,-0.13976116,-1.4246337,-0.14764911,-1.3985776,-0.13976408,-1.4246105,-1.399249,-0.15574599,-1.4254235,-0.13838147,-1.3992235,-0.15574865,-1.4254003,-0.13838435,-0.15690578,-0.15687008,-0.15698402,-0.15725585,-0.15691162,-0.15687595,-0.15698906,-0.1572607,0.24701751,0.29881852,-0.003729154,-0.01603091,0.24687316,0.29864855,-0.0037433271,-0.016044711,-0.074146069,-0.072123396,-0.10861806,-0.10110904,-0.074151195,-0.072128499,-0.10861798,-0.1011092,-0.046767445,-0.044788827,-0.15053405,-0.059575347,-0.046774648,-0.044795621,-0.1505341,-0.059576908
92.770457,-0.14749444,-1.3057772,-0.14021107,-1.3324888,-0.14749689,-1.3057571,-0.14021321,-1.3324706,-1.3062849,-0.15544939,-1.3331821,-0.13879184,-1.3062647,-0.15545103,-1.3331639,-0.13879397,-0.15641679,-0.15649671,-0.15643564,-0.15662543,-0.15642236,-0.15650229,-0.15644043,-0.15663005,0.31679702,0.36235171,0.10658412,0.093147052,0.31664822,0.36217671,0.10656583,0.093129216,-0.070232185,-0.068209556,-0.10236772,-0.09491429,-0.070237326,-0.068214685,-0.10236711,-0.094914031,-0.049501125,-0.04734906,-0.14452431,-0.059094982,-0.049507864,-0.047355408,-0.14452414,-0.059096013
93.778831,-0.14661279,-1.2069089,-0.14002073,-1.2341907,-0.14661424,-1.2068915,-0.14002204,-1.2341749,-1.2072763,-0.15439276,-1.2347865,-0.13857445,-1.2072588,-0.15439332,-1.2347708,-0.13857576,-0.15504463,-0.15525357,-0.15503564,-0.15513695,-0.1550498,-0.15525873,-0.15504005,-0.15514118,0.38505656,0.4242252,0.21563377,0.20113455,0.38490475,0.42404656,0.21561389,0.20111515,-0.065544419,-0.063552465,-0.095203893,-0.087848307,-0.065549444,-0.063557488,-0.095202619,-0.087847482,-0.052029785,-0.049711205,-0.13793858,-0.058378221,-0.052036058,-0.049717107,-0.13793796,-0.058378674
94.787206,-0.1449941,-1.1023333,-0.13917989,-1.1300622,-0.14499456,-1.1023198,-0.13918036,-1.1300499,-1.1025583,-0.15257148,-1.1305616,-0.13772497,-1.1025447,-0.15257098,-1.1305495,-0.13772547,-0.15269859,-0.15305115,-0.15270032,-0.15270321,-0.15270341,-0.15305593,-0.1527044,-0.15270711,0.45189905,0.48450648,0.3234533,0.30795801,0.45174365,0.48432382,0.32343092,0.30793613,-0.060144636,-0.058210897,-0.087206282,-0.079986698,-0.060149564,-0.058215832,-0.087204427,-0.07998539,-0.054339488,-0.05186671,-0.13076659,-0.05742024,-0.054345248,-0.051872123,-0.13076562,-0.057420128
95.795581,-0.14263956,-0.9923667,-0.13768493,-1.020408,-0.14263902,-0.99235681,-0.13768453,-1.020399,-0.99244746,-0.14998274,-1.0208121,-0.13624088,-0.99243747,-0.14998118,-1.0208033,-0.13624056,-0.14928167,-0.14979245,-0.14933499,-0.14922779,-0.14928611,-0.14979683,-0.14933872,-0.14923134,0.51739293,0.54327644,0.43006963,0.41364184,0.51723422,0.54309012,0.43004515,0.41361789,-0.054128741,-0.052274308,-0.078485794,-0.071434205,-0.054133527,-0.052279111,-0.078483343,-0.0714324,-0.056421391,-0.053807695,-0.12299759,-0.056219561,-0.056426614,-0.053812593,-0.12299625,-0.056218875
96.803955,-0.13955322,-0.87730916,-0.13553521,-0.90551768,-0.1395517,-0.87730311,-0.13553394,-0.90551213,-0.87724408,-0.14662548,-0.9058271,-0.13412031,-0.87723791,-0.14662287,-0.90582175,-0.13411916,-0.14470054,-0.14538306,-0.14484488,-0.14461484,-0.14470461,-0.14538704,-0.14484827,-0.14461804,0.58160735,0.60062665,0.5355177,0.51821919,0.58144532,0.60043674,0.535491,0.51819306,-0.047601816,-0.045840326,-0.069160515,-0.062302563,-0.047606437,-0.045844975,-0.069157489,-0.062300278,-0.05826798,-0.055526424,-0.11462182,-0.05477519,-0.058272631,-0.055530775,-0.11462012,-0.054773927
97.81233,-0.13602974,-0.77241936,-0.13282997,-0.80058311,-0.13602729,-0.77241309,-0.1328279,-0.80057705,-0.77222777,-0.14281909,-0.80081626,-0.13146357,-0.77222137,-0.14281548,-0.8008104,-0.13146164,-0.139534,-0.14036348,-0.1397612,-0.1394191,-0.13953759,-0.14036698,-0.13976414,-0.13942185,0.63605046,0.6489632,0.62543391,0.60746331,0.63588865,0.64877302,0.62540888,0.60743887,-0.041643102,-0.039965576,-0.060705686,-0.054044809,-0.041647307,-0.039969824,-0.060701809,-0.054041767,-0.059477821,-0.056631915,-0.10651648,-0.053150835,-0.059482044,-0.056635856,-0.10651425,-0.053149048
