,Time [s],QS_elec [W],Q_load [W],solar_to_load [W],solar_surplus [W],load_deficit [W],P_charge [W],P_discharge [W],P_batt [W],I_charge [A],I_discharge [A],I_batt [A],V_batt [V],V_internal [V],SOC [%],phi [Wh],E_stored [Wh],eta_charge [-],eta_discharge [-],curtailed_solar [W],unserved_load [W],internal_loss [W],conversion_loss [W],battery_heat_generation [W],battery_resistance_factor [-],R_dis_effective [ohm],R_chg_effective [ohm],battery_capacity_factor [-],capacity_effective [Wh],SOC_effective [%],T_batt [degC],charge_derating [-],mode,charge_phase,operating_phase
21,1270.5519,270.86643,3.3750002,3.3750002,267.49143,0,25.993153,0,-25.993153,1.1293866,0,-1.1293866,23.015282,22.902343,73.466306,17.67144,48.92856,0.98,0.98,241.05684,0,0.12755143,0.53047251,0.12755143,1,0.1,0.1,1,66.6,73.466306,3.7669924,0.75339847,charge,CC,charge - CC
22,1331.0544,270.70521,3.3750002,3.3750002,267.33021,0,26.040745,0,-26.040745,1.1308186,0,-1.1308186,23.028224,22.915142,74.120207,17.235942,49.364058,0.98,0.98,240.83863,0,0.12787508,0.53144377,0.12787508,1,0.1,0.1,1,66.6,74.120207,3.7717982,0.75435964,charge,CC,charge - CC
23,1391.5569,270.56006,3.3750002,3.3750002,267.18506,0,26.088849,0,-26.088849,1.1322699,0,-1.1322699,23.041192,22.927965,74.775314,16.799641,49.800359,0.98,0.98,240.63636,0,0.12820353,0.5324255,0.12820353,1,0.1,0.1,1,66.6,74.775314,3.776668,0.75533359,charge,CC,charge - CC
24,1452.0593,270.43052,3.3750002,3.3750002,267.05552,0,26.137459,0,-26.137459,1.1337403,0,-1.1337403,23.054185,22.940811,75.431638,16.362529,50.237471,0.98,0.98,240.44941,0,0.12853672,0.53341753,0.12853672,1,0.1,0.1,1,66.6,75.431638,3.7816006,0.75632012,charge,CC,charge - CC
25,1512.5618,270.31614,3.3750002,3.3750002,266.94114,0,26.186568,0,-26.186568,1.1352294,0,-1.1352294,23.067204,22.953681,76.089194,15.924597,50.675403,0.98,0.98,240.27734,0,0.12887459,0.53441977,0.12887459,1,0.1,0.1,1,66.6,76.089194,3.7865953,0.75731905,charge,CC,charge - CC
26,1573.0643,270.21494,3.3750002,3.3750002,266.83994,0,26.236173,0,-26.236173,1.136737,0,-1.136737,23.080248,22.966575,76.747992,15.485837,51.114163,0.98,0.98,240.11894,0,0.12921711,0.53543211,0.12921711,1,0.1,0.1,1,66.6,76.747992,3.7916513,0.75833025,charge,CC,charge - CC
27,1633.5667,270.12542,3.3750002,3.3750002,266.75042,0,26.28627,0,-26.28627,1.1382629,0,-1.1382629,23.09332,22.979493,77.408046,15.046241,51.553759,0.98,0.98,239.97246,0,0.12956426,0.53645449,0.12956426,1,0.1,0.1,1,66.6,77.408046,3.7967679,0.75935359,charge,CC,charge - CC
28,1694.0692,270.04727,3.3750002,3.3750002,266.67227,0,26.336855,0,-26.336855,1.1398069,0,-1.1398069,23.106417,22.992437,78.069368,14.605801,51.994199,0.98,0.98,239.837,0,0.129916,0.53748685,0.129916,1,0.1,0.1,1,66.6,78.069368,3.8019448,0.76038896,charge,CC,charge - CC
29,1754.5717,269.98014,3.3750002,3.3750002,266.60514,0,26.387928,0,-26.387928,1.1413689,0,-1.1413689,23.119542,23.005405,78.731969,14.164508,52.435492,0.98,0.98,239.71225,0,0.13027232,0.53852914,0.13027232,1,0.1,0.1,1,66.6,78.731969,3.8071813,0.76143627,charge,CC,charge - CC
30,1815.0742,269.92258,3.3750002,3.3750002,266.54758,0,26.439484,0,-26.439484,1.1429487,0,-1.1429487,23.132693,23.018398,79.395863,13.722356,52.877644,0.98,0.98,239.59729,0,0.1306332,0.5395813,0.1306332,1,0.1,0.1,1,66.6,79.395863,3.812477,0.7624954,charge,CC,charge - CC
31,1875.5766,269.87245,3.3750002,3.3750002,266.49745,0,26.491521,0,-26.491521,1.1445462,0,-1.1445462,23.145871,23.031417,80.06106,13.279334,53.320666,0.98,0.98,239.49035,0,0.13099863,0.54064329,0.13099863,1,0.1,0.1,1,66.6,80.06106,3.8178312,0.76356625,charge,CC,charge - CC
32,1936.0791,269.82953,3.3750002,3.3750002,266.45453,0,26.562724,0,-26.562724,1.1461612,0,-1.1461612,23.175377,23.06076,80.728044,12.835122,53.764878,0.98,0.98,239.37117,0,0.13136858,0.54209641,0.13136858,1,0.1,0.1,1,66.6,80.728044,3.8232436,0.76464872,charge,CC,charge - CC
33,1996.5816,269.79359,3.3750002,3.3750002,266.41859,0,26.670632,0,-26.670632,1.1477936,0,-1.1477936,23.236431,23.121651,81.397743,12.389103,54.210897,0.98,0.98,239.22163,0,0.13174303,0.54429862,0.13174303,1,0.1,0.1,1,66.6,81.397743,3.8287136,0.76574273,charge,CC,charge - CC
34,2057.084,269.76364,3.3750002,3.3750002,266.38864,0,26.779427,0,-26.779427,1.1494431,0,-1.1494431,23.297734,23.18279,82.070177,11.941262,54.658738,0.98,0.98,239.07767,0,0.13212197,0.54651892,0.13212197,1,0.1,0.1,1,66.6,82.070177,3.8342407,0.76684813,charge,CC,charge - CC
35,2117.5865,269.73693,3.3750002,3.3750002,266.36193,0,26.889111,0,-26.889111,1.1511097,0,-1.1511097,23.35929,23.244179,82.745369,11.491584,55.108416,0.98,0.98,238.93742,0,0.13250537,0.54875738,0.13250537,1,0.1,0.1,1,66.6,82.745369,3.839824,0.7679648,charge,CC,charge - CC
36,2178.089,269.71316,3.3750002,3.3750002,266.33816,0,26.999687,0,-26.999687,1.1527931,0,-1.1527931,23.421099,23.305819,83.423341,11.040055,55.559945,0.98,0.98,238.79935,0,0.1328932,0.55101401,0.1328932,1,0.1,0.1,1,66.6,83.423341,3.845463,0.7690926,charge,CC,charge - CC
37,2238.5915,269.69223,3.3750002,3.3750002,266.31723,0,27.111154,0,-27.111154,1.154493,0,-1.154493,23.483164,23.367714,84.104117,10.586658,56.013342,0.98,0.98,238.66326,0,0.13328542,0.55328886,0.13328542,1,0.1,0.1,1,66.6,84.104117,3.8511568,0.77023137,charge,CC,charge - CC
38,2299.0939,269.67359,3.3750002,3.3750002,266.29859,0,27.223515,0,-27.223515,1.1562092,0,-1.1562092,23.545486,23.429865,84.787718,10.13138,56.46862,0.98,0.98,238.52882,0,0.133682,0.55558194,0.133682,1,0.1,0.1,1,66.6,84.787718,3.8569047,0.77138093,charge,CC,charge - CC
39,2359.5964,269.65421,3.3750002,3.3750002,266.27921,0,27.157623,0,-27.157623,1.1503947,0,-1.1503947,23.607314,23.492275,85.46969,9.6771863,56.922814,0.98,0.98,238.57704,0,0.13234586,0.5542372,0.13234586,1,0.1,0.1,1,66.6,85.46969,3.8627057,0.77254114,charge,CV,charge - CV
40,2420.0989,269.63357,3.3750002,3.3750002,266.25857,0,25.72126,0,-25.72126,1.087015,0,-1.087015,23.662505,23.553804,86.115773,9.246895,57.353105,0.98,0.98,240.02271,0,0.11819335,0.52492367,0.11819335,1,0.1,0.1,1,66.6,86.115773,3.8685593,0.77371186,charge,CV,charge - CV
41,2480.6013,269.6117,3.3750002,3.3750002,266.2367,0,24.121002,0,-24.121002,1.0171925,0,-1.0171925,23.713515,23.611796,86.721845,8.843251,57.756749,0.98,0.98,241.63437,0,0.10349599,0.49226534,0.10349599,1,0.1,0.1,1,66.6,86.721845,3.874465,0.77489299,charge,CV,charge - CV
42,2541.1038,0,5.5000002,0,0,5.5000002,22.694998,0,-22.694998,0.95511395,0,-0.95511395,23.761737,23.666226,87.292242,8.4633668,58.136633,0.98,0.98,107.21019,0,0.091244933,0.46316322,0.091244933,1,0.1,0.1,1,66.6,87.292242,3.8973322,0.77946645,charge,CV,charge - CV
43,2601.6063,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23702244,0.23702244,23.678118,23.70182,87.150477,8.557782,58.042218,0.98,0.98,0,7.5495166e-15,0.0056179638,0.1122449,0.0056179638,1,0.1,0.1,1,66.6,87.150477,3.9961294,0.79922588,discharge,none,discharge
44,2662.1088,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23715206,0.23715206,23.665176,23.688891,87.008713,8.6521973,57.947803,0.98,0.98,0,1.9095836e-14,0.0056241101,0.1122449,0.0056241101,1,0.1,0.1,1,66.6,87.008713,4.0843015,0.8168603,discharge,none,discharge
45,2722.6112,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23728182,0.23728182,23.652234,23.675962,86.866948,8.7466126,57.853387,0.98,0.98,0,0,0.0056302665,0.1122449,0.0056302665,1,0.1,0.1,1,66.6,86.866948,4.1625395,0.83250791,discharge,none,discharge
46,2783.1137,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23741173,0.23741173,23.639292,23.663033,86.725183,8.8410281,57.758972,0.98,0.98,0,4.8849813e-15,0.0056364331,0.1122449,0.0056364331,1,0.1,0.1,1,66.6,86.725183,4.230505,0.846101,discharge,none,discharge
47,2843.6162,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23754178,0.23754178,23.62635,23.650104,86.583418,8.9354437,57.664556,0.98,0.98,0,9.3258734e-15,0.0056426098,0.1122449,0.0056426098,1,0.1,0.1,1,66.6,86.583418,4.2806101,0.85612202,discharge,none,discharge
48,2904.1187,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23767197,0.23767197,23.613408,23.637175,86.441653,9.0298594,57.570141,0.98,0.98,0,1.9095836e-14,0.0056487967,0.1122449,0.0056487967,1,0.1,0.1,1,66.6,86.441653,4.3226968,0.86453936,discharge,none,discharge
49,2964.6211,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.2378023,0.2378023,23.600466,23.624246,86.299887,9.1242752,57.475725,0.98,0.98,0,1.2434498e-14,0.0056549938,0.1122449,0.0056549938,1,0.1,0.1,1,66.6,86.299887,4.3581787,0.87163574,discharge,none,discharge
50,3025.1236,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23793278,0.23793278,23.587524,23.611317,86.158122,9.2186911,57.381309,0.98,0.98,0,1.4654944e-14,0.0056612011,0.1122449,0.0056612011,1,0.1,0.1,1,66.6,86.158122,4.3875244,0.87750488,discharge,none,discharge
51,3085.6261,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.2380634,0.2380634,23.574582,23.598388,86.016356,9.3131071,57.286893,0.98,0.98,0,1.4210855e-14,0.0056674186,0.1122449,0.0056674186,1,0.1,0.1,1,66.6,86.016356,4.4112119,0.88224238,discharge,none,discharge
52,3146.1285,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23819417,0.23819417,23.56164,23.585459,85.87459,9.4075232,57.192477,0.98,0.98,0,1.1546319e-14,0.0056736464,0.1122449,0.0056736464,1,0.1,0.1,1,66.6,85.87459,4.429265,0.88585301,discharge,none,discharge
53,3206.631,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23832508,0.23832508,23.548698,23.57253,85.732824,9.5019394,57.098061,0.98,0.98,0,0,0.0056798845,0.1122449,0.0056798845,1,0.1,0.1,1,66.6,85.732824,4.4404383,0.88808766,discharge,none,discharge
54,3267.1335,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23845613,0.23845613,23.535756,23.559601,85.591058,9.5963557,57.003644,0.98,0.98,0,1.4654944e-14,0.0056861329,0.1122449,0.0056861329,1,0.1,0.1,1,66.6,85.591058,4.4487084,0.88974168,discharge,none,discharge
55,3327.636,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23858733,0.23858733,23.522813,23.546672,85.449291,9.6907721,56.909228,0.98,0.98,0,1.1546319e-14,0.0056923916,0.1122449,0.0056923916,1,0.1,0.1,1,66.6,85.449291,4.454408,0.8908816,discharge,none,discharge
56,3388.1384,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23871867,0.23871867,23.509871,23.533743,85.307525,9.7851886,56.814811,0.98,0.98,0,1.4210855e-14,0.0056986606,0.1122449,0.0056986606,1,0.1,0.1,1,66.6,85.307525,4.4577395,0.89154789,discharge,none,discharge
57,3448.6409,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23885016,0.23885016,23.496929,23.520814,85.165758,9.8796053,56.720395,0.98,0.98,0,2.0428104e-14,0.0057049401,0.1122449,0.0057049401,1,0.1,0.1,1,66.6,85.165758,4.4589365,0.8917873,discharge,none,discharge
58,3509.1434,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23898179,0.23898179,23.483987,23.507885,85.023991,9.974022,56.625978,0.98,0.98,0,0,0.0057112299,0.1122449,0.0057112299,1,0.1,0.1,1,66.6,85.023991,4.4581796,0.89163592,discharge,none,discharge
59,3569.6458,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23911357,0.23911357,23.471044,23.494956,84.882224,10.068439,56.531561,0.98,0.98,0,1.2434498e-14,0.0057175302,0.1122449,0.0057175302,1,0.1,0.1,1,66.6,84.882224,4.4556269,0.89112538,discharge,none,discharge
60,3630.1483,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.2392455,0.2392455,23.458102,23.482027,84.740457,10.162856,56.437144,0.98,0.98,0,0,0.0057238409,0.1122449,0.0057238409,1,0.1,0.1,1,66.6,84.740457,4.4514213,0.89028425,discharge,none,discharge
61,3690.6508,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23937757,0.23937757,23.44516,23.469097,84.598689,10.257273,56.342727,0.98,0.98,0,7.9936058e-15,0.0057301621,0.1122449,0.0057301621,1,0.1,0.1,1,66.6,84.598689,4.4471979,0.88943959,discharge,none,discharge
62,3751.1533,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23950978,0.23950978,23.432217,23.456168,84.456922,10.35169,56.24831,0.98,0.98,0,0,0.0057364938,0.1122449,0.0057364938,1,0.1,0.1,1,66.6,84.456922,4.4422606,0.88845212,discharge,none,discharge
63,3811.6557,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23964214,0.23964214,23.419275,23.443239,84.315154,10.446107,56.153893,0.98,0.98,0,1.8207658e-14,0.005742836,0.1122449,0.005742836,1,0.1,0.1,1,66.6,84.315154,4.4366106,0.88732211,discharge,none,discharge
64,3872.1582,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23977465,0.23977465,23.406332,23.43031,84.173386,10.540525,56.059475,0.98,0.98,0,8.8817842e-15,0.0057491887,0.1122449,0.0057491887,1,0.1,0.1,1,66.6,84.173386,4.4303176,0.88606352,discharge,none,discharge
65,3932.6607,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.23990731,0.23990731,23.39339,23.417381,84.031618,10.634942,55.965058,0.98,0.98,0,1.4210855e-14,0.005755552,0.1122449,0.005755552,1,0.1,0.1,1,66.6,84.031618,4.423425,0.88468501,discharge,none,discharge
66,3993.1631,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24004011,0.24004011,23.380447,23.404451,83.88985,10.72936,55.87064,0.98,0.98,0,0,0.0057619259,0.1122449,0.0057619259,1,0.1,0.1,1,66.6,83.88985,4.4159664,0.88319329,discharge,none,discharge
67,4053.6656,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24017306,0.24017306,23.367505,23.391522,83.748082,10.823777,55.776223,0.98,0.98,0,8.8817842e-15,0.0057683103,0.1122449,0.0057683103,1,0.1,0.1,1,66.6,83.748082,4.4080898,0.88161797,discharge,none,discharge
68,4114.1681,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24030616,0.24030616,23.354562,23.378593,83.606314,10.918195,55.681805,0.98,0.98,0,0,0.0057747055,0.1122449,0.0057747055,1,0.1,0.1,1,66.6,83.606314,4.3997091,0.87994182,discharge,none,discharge
69,4174.6706,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24043941,0.24043941,23.34162,23.365663,83.464545,11.012613,55.587387,0.98,0.98,0,1.5099033e-14,0.0057811112,0.1122449,0.0057811112,1,0.1,0.1,1,66.6,83.464545,4.3908505,0.8781701,discharge,none,discharge
70,4235.173,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.2405728,0.2405728,23.328677,23.352734,83.322776,11.107031,55.492969,0.98,0.98,0,7.5495166e-15,0.0057875277,0.1122449,0.0057875277,1,0.1,0.1,1,66.6,83.322776,4.3815345,0.8763069,discharge,none,discharge
71,4295.6755,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24070635,0.24070635,23.315734,23.339805,83.181007,11.201449,55.398551,0.98,0.98,0,2.220446e-15,0.0057939548,0.1122449,0.0057939548,1,0.1,0.1,1,66.6,83.181007,4.3717786,0.87435571,discharge,none,discharge
72,4356.178,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24084004,0.24084004,23.302792,23.326876,83.039238,11.295867,55.304133,0.98,0.98,0,1.3322676e-14,0.0058003927,0.1122449,0.0058003927,1,0.1,0.1,1,66.6,83.039238,4.3615983,0.87231966,discharge,none,discharge
73,4416.6805,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24097388,0.24097388,23.289849,23.313946,82.897469,11.390286,55.209714,0.98,0.98,0,3.5527137e-15,0.0058068413,0.1122449,0.0058068413,1,0.1,0.1,1,66.6,82.897469,4.3510081,0.87020162,discharge,none,discharge
74,4477.1829,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24110787,0.24110787,23.276906,23.301017,82.755699,11.484704,55.115296,0.98,0.98,0,3.1086245e-15,0.0058133007,0.1122449,0.0058133007,1,0.1,0.1,1,66.6,82.755699,4.3400211,0.86800423,discharge,none,discharge
75,4537.6854,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.24124201,0.24124201,23.263963,23.288087,82.61393,11.579123,55.020877,0.98,0.98,0,2.220446e-15,0.0058197709,0.1122449,0.0058197709,1,0.1,0.1,1,66.6,82.61393,4.3337318,0.86674635,discharge,none,discharge
76,4598.1879,0,5.5000002,0,0,5.5000002,0,5.6122451,5.6122451,0,0.2413763,0.2413763,23.25102,23.275158,82.47216,11.673542,54.926458,0.98,0.98,0,8.8817842e-15,0.005826252,0.1122449,0.005826252,1,0.1,0.1,1,66.6,82.47216,4.3274486,0.86548972,discharge,none,discharge
77,4658.6903,317.53291,3.3750002,3.3750002,314.15791,0,30.23817,0,-30.23817,1.2915722,0,-1.2915722,23.411951,23.282794,83.230998,11.168155,55.431845,0.98,0.98,123.47368,0,0.166817,0.61710551,0.166817,1,0.1,0.1,1,66.6,83.230998,4.283033,0.8566066,charge,CC,charge - CC
78,4719.1928,314.32989,3.3750002,3.3750002,310.95489,0,29.777183,0,-29.777183,1.2682731,0,-1.2682731,23.478633,23.351806,83.978354,10.670416,55.929584,0.98,0.98,282.17152,0,0.16085858,0.60769761,0.16085858,1,0.1,0.1,1,66.6,83.978354,4.1721208,0.83442417,charge,CC,charge - CC
79,4779.6953,311.47847,3.3750002,3.3750002,308.10347,0,29.147913,0,-29.147913,1.2380553,0,-1.2380553,23.543393,23.419588,84.710022,10.183125,56.416875,0.98,0.98,279.78641,0,0.1532827,0.59485536,0.1532827,1,0.1,0.1,1,66.6,84.710022,4.081581,0.8163162,charge,CC,charge - CC
80,4840.1978,309.01012,3.3750002,3.3750002,305.63512,0,28.558318,0,-28.558318,1.209746,0,-1.209746,23.606992,23.486018,85.426987,9.7056269,56.894373,0.98,0.98,277.72816,0,0.14635759,0.58282281,0.14635759,1,0.1,0.1,1,66.6,85.426987,4.0119959,0.80239918,charge,CV,charge - CV
81,4900.7002,306.65387,3.3750002,3.3750002,303.27887,0,26.589101,0,-26.589101,1.1236777,0,-1.1236777,23.662855,23.550487,86.094764,9.2608871,57.339113,0.98,0.98,277.32526,0,0.1263246,0.54263472,0.1263246,1,0.1,0.1,1,66.6,86.094764,3.9491345,0.7898269,charge,CV,charge - CV
82,4961.2027,304.4077,3.3750002,3.3750002,301.0327,0,24.481735,0,-24.481735,1.0324123,0,-1.0324123,23.713389,23.610148,86.70986,8.8512332,57.748767,0.98,0.98,277.17442,0,0.10663294,0.49962724,0.10663294,1,0.1,0.1,1,66.6,86.70986,3.8937177,0.77874354,charge,CV,charge - CV
