,Time [s],QS_elec [W],Q_load [W],solar_to_load [W],solar_surplus [W],load_deficit [W],P_charge [W],P_discharge [W],P_batt [W],I_charge [A],I_discharge [A],I_batt [A],V_batt [V],V_internal [V],SOC [%],phi [Wh],E_stored [Wh],eta_charge [-],eta_discharge [-],curtailed_solar [W],unserved_load [W],internal_loss [W],conversion_loss [W],battery_heat_generation [W],battery_resistance_factor [-],R_dis_effective [ohm],R_chg_effective [ohm],battery_capacity_factor [-],capacity_effective [Wh],SOC_effective [%],T_batt [degC],charge_derating [-],mode,charge_phase,operating_phase
88,5324.2175,0,30.249999,0,0,30.249999,0,30.867346,30.867346,0,1.2749459,1.2749459,24.210724,24.338218,93.647579,4.2307124,62.369288,0.98,0.98,0,0,0.16254879,0.61734691,0.16254879,1,0.1,0.1,1,66.6,93.647579,37.266198,1,discharge,none,discharge
89,5384.72,0,30.249999,0,0,30.249999,0,30.867346,30.867346,0,1.2787377,1.2787377,24.138932,24.266806,92.864528,4.7522246,61.847775,0.98,0.98,0,3.5527137e-15,0.16351711,0.61734691,0.16351711,1,0.1,0.1,1,66.6,92.864528,37.449954,1,discharge,none,discharge
90,5445.2225,0,30.249999,0,0,30.249999,0,30.867346,30.867346,0,1.2825524,1.2825524,24.067136,24.195391,92.081452,5.2737532,61.326247,0.98,0.98,0,7.1054274e-15,0.16449416,0.61734691,0.16449416,1,0.1,0.1,1,66.6,92.081452,37.615768,1,discharge,none,discharge
91,5505.7249,0,30.249999,0,0,30.249999,0,30.867346,30.867346,0,1.2863902,1.2863902,23.995335,24.123974,91.298351,5.7952984,60.804702,0.98,0.98,0,7.1054274e-15,0.16548006,0.61734691,0.16548006,1,0.1,0.1,1,66.6,91.298351,37.765242,1,discharge,none,discharge
92,5566.2274,0,30.249999,0,0,30.249999,0,30.867346,30.867346,0,1.2902512,1.2902512,23.923529,24.052554,90.515225,6.3168603,60.28314,0.98,0.98,0,1.7763568e-14,0.16647492,0.61734691,0.16647492,1,0.1,0.1,1,66.6,90.515225,37.899845,1,discharge,none,discharge
93,5626.7299,0,30.249999,0,0,30.249999,0,30.867346,30.867346,0,1.2941358,1.2941358,23.851719,23.981133,89.732073,6.8384391,59.761561,0.98,0.98,0,3.5527137e-15,0.16747884,0.61734691,0.16747884,1,0.1,0.1,1,66.6,89.732073,38.020927,1,discharge,none,discharge
94,5687.2324,0,30.249999,0,0,30.249999,0,30.867346,30.867346,0,1.298044,1.298044,23.779904,23.909709,88.948897,7.3600349,59.239965,0.98,0.98,0,8.8817842e-15,0.16849193,0.61734691,0.16849193,1,0.1,0.1,1,66.6,88.948897,38.124025,1,discharge,none,discharge
95,5747.7348,0,30.249999,0,0,30.249999,0,30.867346,30.867346,0,1.3019762,1.3019762,23.708085,23.838282,88.165694,7.8816479,58.718352,0.98,0.98,0,2.1316282e-14,0.16951432,0.61734691,0.16951432,1,0.1,0.1,1,66.6,88.165694,38.203044,1,discharge,none,discharge
96,5808.2373,316.03006,18.559999,18.559999,297.47006,0,24.625756,0,-24.625756,1.0302855,0,-1.0302855,23.902124,23.799096,88.784435,7.4695662,59.130434,0.98,0.98,108.48171,0,0.1061924,0.50256644,0.1061924,1,0.1,0.1,1,66.6,88.784435,38.096058,1,charge,CV,charge - CV
97,5868.7398,313.60684,18.559999,18.559999,295.04684,0,22.776113,0,-22.776113,0.95101298,0,-0.95101298,23.949545,23.854443,89.356898,7.0883059,59.511694,0.98,0.98,273.01752,0,0.090477899,0.46481864,0.090477899,1,0.1,0.1,1,66.6,89.356898,37.836415,1,charge,CV,charge - CV
98,5929.2422,311.32423,18.559999,18.559999,292.76424,0,21.103356,0,-21.103356,0.87954752,0,-0.87954752,23.993628,23.905673,89.88748,6.7349384,59.865062,0.98,0.98,272.3715,0,0.077389169,0.43068073,0.077389169,1,0.1,0.1,1,66.6,89.88748,37.602818,1,charge,CV,charge - CV
99,5989.7447,309.1776,18.559999,18.559999,290.6176,0,19.5873,0,-19.5873,0.81496648,0,-0.81496648,24.034672,23.953176,90.380081,6.4068661,60.193134,0.98,0.98,271.70388,0,0.066440599,0.39974082,0.066440599,1,0.1,0.1,1,66.6,90.380081,37.390571,1,charge,CV,charge - CV
100,6050.2471,307.22133,18.559999,18.559999,288.66133,0,18.210399,0,-18.210399,0.75647285,0,-0.75647285,24.072943,23.997295,90.838168,6.1017804,60.49822,0.98,0.98,271.05743,0,0.057244492,0.3716408,0.057244492,1,0.1,0.1,1,66.6,90.838168,37.206544,1,charge,CV,charge - CV
