,Time [s],QS_elec [W],Q_load [W],solar_to_load [W],solar_surplus [W],load_deficit [W],P_charge [W],P_discharge [W],P_batt [W],I_charge [A],I_discharge [A],I_batt [A],V_batt [V],V_internal [V],SOC [%],phi [Wh],E_stored [Wh],eta_charge [-],eta_discharge [-],curtailed_solar [W],unserved_load [W],internal_loss [W],conversion_loss [W],battery_heat_generation [W],battery_resistance_factor [-],R_dis_effective [ohm],R_chg_effective [ohm],battery_capacity_factor [-],capacity_effective [Wh],SOC_effective [%],T_batt [degC],charge_derating [-],mode,charge_phase,operating_phase
27,1633.5667,270.12542,3.0000002,3.0000002,267.12542,0,26.28627,0,-26.28627,1.1382629,0,-1.1382629,23.09332,22.979493,77.408046,15.046241,51.553759,0.98,0.98,240.34746,0,0.12956426,0.53645449,0.12956426,1,0.1,0.1,1,66.6,77.408046,3.7967679,0.75935359,charge,CC,charge - CC
28,1694.0692,270.04727,3.0000002,3.0000002,267.04727,0,26.336855,0,-26.336855,1.1398069,0,-1.1398069,23.106417,22.992437,78.069368,14.605801,51.994199,0.98,0.98,240.212,0,0.129916,0.53748685,0.129916,1,0.1,0.1,1,66.6,78.069368,3.8019448,0.76038896,charge,CC,charge - CC
29,1754.5717,269.98014,3.0000002,3.0000002,266.98014,0,26.387928,0,-26.387928,1.1413689,0,-1.1413689,23.119542,23.005405,78.731969,14.164508,52.435492,0.98,0.98,240.08725,0,0.13027232,0.53852914,0.13027232,1,0.1,0.1,1,66.6,78.731969,3.8071813,0.76143627,charge,CC,charge - CC
30,1815.0742,269.92258,3.0000002,3.0000002,266.92258,0,26.439484,0,-26.439484,1.1429487,0,-1.1429487,23.132693,23.018398,79.395863,13.722356,52.877644,0.98,0.98,239.97229,0,0.1306332,0.5395813,0.1306332,1,0.1,0.1,1,66.6,79.395863,3.812477,0.7624954,charge,CC,charge - CC
31,1875.5766,269.87245,3.0000002,3.0000002,266.87245,0,26.491521,0,-26.491521,1.1445462,0,-1.1445462,23.145871,23.031417,80.06106,13.279334,53.320666,0.98,0.98,239.86535,0,0.13099863,0.54064329,0.13099863,1,0.1,0.1,1,66.6,80.06106,3.8178312,0.76356625,charge,CC,charge - CC
32,1936.0791,269.82953,3.0000002,3.0000002,266.82953,0,26.562724,0,-26.562724,1.1461612,0,-1.1461612,23.175377,23.06076,80.728044,12.835122,53.764878,0.98,0.98,239.74617,0,0.13136858,0.54209641,0.13136858,1,0.1,0.1,1,66.6,80.728044,3.8232436,0.76464872,charge,CC,charge - CC
33,1996.5816,269.79359,3.0000002,3.0000002,266.79359,0,26.670632,0,-26.670632,1.1477936,0,-1.1477936,23.236431,23.121651,81.397743,12.389103,54.210897,0.98,0.98,239.59663,0,0.13174303,0.54429862,0.13174303,1,0.1,0.1,1,66.6,81.397743,3.8287136,0.76574273,charge,CC,charge - CC
34,2057.084,269.76364,3.0000002,3.0000002,266.76364,0,26.779427,0,-26.779427,1.1494431,0,-1.1494431,23.297734,23.18279,82.070177,11.941262,54.658738,0.98,0.98,239.45267,0,0.13212197,0.54651892,0.13212197,1,0.1,0.1,1,66.6,82.070177,3.8342407,0.76684813,charge,CC,charge - CC
35,2117.5865,269.73693,3.0000002,3.0000002,266.73693,0,26.889111,0,-26.889111,1.1511097,0,-1.1511097,23.35929,23.244179,82.745369,11.491584,55.108416,0.98,0.98,239.31242,0,0.13250537,0.54875738,0.13250537,1,0.1,0.1,1,66.6,82.745369,3.839824,0.7679648,charge,CC,charge - CC
36,2178.089,269.71316,3.0000002,3.0000002,266.71316,0,26.999687,0,-26.999687,1.1527931,0,-1.1527931,23.421099,23.305819,83.423341,11.040055,55.559945,0.98,0.98,239.17435,0,0.1328932,0.55101401,0.1328932,1,0.1,0.1,1,66.6,83.423341,3.845463,0.7690926,charge,CC,charge - CC
37,2238.5915,269.69223,3.0000002,3.0000002,266.69223,0,27.111154,0,-27.111154,1.154493,0,-1.154493,23.483164,23.367714,84.104117,10.586658,56.013342,0.98,0.98,239.03826,0,0.13328542,0.55328886,0.13328542,1,0.1,0.1,1,66.6,84.104117,3.8511568,0.77023137,charge,CC,charge - CC
38,2299.0939,269.67359,3.0000002,3.0000002,266.67359,0,27.223515,0,-27.223515,1.1562092,0,-1.1562092,23.545486,23.429865,84.787718,10.13138,56.46862,0.98,0.98,238.90382,0,0.133682,0.55558194,0.133682,1,0.1,0.1,1,66.6,84.787718,3.8569047,0.77138093,charge,CC,charge - CC
39,2359.5964,269.65421,3.0000002,3.0000002,266.65421,0,27.157623,0,-27.157623,1.1503947,0,-1.1503947,23.607314,23.492275,85.46969,9.6771863,56.922814,0.98,0.98,238.95204,0,0.13234586,0.5542372,0.13234586,1,0.1,0.1,1,66.6,85.46969,3.8627057,0.77254114,charge,CV,charge - CV
40,2420.0989,269.63357,3.0000002,3.0000002,266.63357,0,25.72126,0,-25.72126,1.087015,0,-1.087015,23.662505,23.553804,86.115773,9.246895,57.353105,0.98,0.98,240.39771,0,0.11819335,0.52492367,0.11819335,1,0.1,0.1,1,66.6,86.115773,3.8685593,0.77371186,charge,CV,charge - CV
41,2480.6013,269.6117,3.0000002,3.0000002,266.6117,0,24.121002,0,-24.121002,1.0171925,0,-1.0171925,23.713515,23.611796,86.721845,8.843251,57.756749,0.98,0.98,242.00937,0,0.10349599,0.49226534,0.10349599,1,0.1,0.1,1,66.6,86.721845,3.874465,0.77489299,charge,CV,charge - CV
42,2541.1038,0,3.0000002,0,0,3.0000002,22.694998,0,-22.694998,0.95511395,0,-0.95511395,23.761737,23.666226,87.292242,8.4633668,58.136633,0.98,0.98,108.64769,0,0.091244933,0.46316322,0.091244933,1,0.1,0.1,1,66.6,87.292242,3.8973322,0.77946645,charge,CV,charge - CV
43,2601.6063,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12921811,0.12921811,23.690368,23.70329,87.214951,8.5148426,58.085157,0.98,0.98,0,1.5099033e-14,0.0016697321,0.061224494,0.0016697321,1,0.1,0.1,1,66.6,87.214951,3.9961294,0.79922588,discharge,none,discharge
44,2662.1088,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12925659,0.12925659,23.683316,23.696241,87.13766,8.5663183,58.033682,0.98,0.98,0,1.5543122e-15,0.0016707268,0.061224494,0.0016707268,1,0.1,0.1,1,66.6,87.13766,4.0843015,0.8168603,discharge,none,discharge
45,2722.6112,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.1292951,0.1292951,23.676263,23.689192,87.060369,8.6177941,57.982206,0.98,0.98,0,1.2434498e-14,0.0016717223,0.061224494,0.0016717223,1,0.1,0.1,1,66.6,87.060369,4.1625395,0.83250791,discharge,none,discharge
46,2783.1137,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12933362,0.12933362,23.66921,23.682143,86.983078,8.6692699,57.93073,0.98,0.98,0,1.7541524e-14,0.0016727187,0.061224494,0.0016727187,1,0.1,0.1,1,66.6,86.983078,4.230505,0.846101,discharge,none,discharge
47,2843.6162,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12937217,0.12937217,23.662157,23.675094,86.905787,8.7207457,57.879254,0.98,0.98,0,2.4868996e-14,0.001673716,0.061224494,0.001673716,1,0.1,0.1,1,66.6,86.905787,4.2806101,0.85612202,discharge,none,discharge
48,2904.1187,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12941075,0.12941075,23.655104,23.668046,86.828496,8.7722215,57.827778,0.98,0.98,0,1.7541524e-14,0.0016747142,0.061224494,0.0016747142,1,0.1,0.1,1,66.6,86.828496,4.3226968,0.86453936,discharge,none,discharge
49,2964.6211,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12944934,0.12944934,23.648052,23.660997,86.751205,8.8236974,57.776303,0.98,0.98,0,1.3544721e-14,0.0016757133,0.061224494,0.0016757133,1,0.1,0.1,1,66.6,86.751205,4.3581787,0.87163574,discharge,none,discharge
50,3025.1236,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12948796,0.12948796,23.640999,23.653948,86.673914,8.8751733,57.724827,0.98,0.98,0,1.6431301e-14,0.0016767132,0.061224494,0.0016767132,1,0.1,0.1,1,66.6,86.673914,4.3875244,0.87750488,discharge,none,discharge
51,3085.6261,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.1295266,0.1295266,23.633946,23.646899,86.596623,8.9266491,57.673351,0.98,0.98,0,5.5511151e-15,0.0016777141,0.061224494,0.0016777141,1,0.1,0.1,1,66.6,86.596623,4.4112119,0.88224238,discharge,none,discharge
52,3146.1285,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12956527,0.12956527,23.626893,23.63985,86.519332,8.978125,57.621875,0.98,0.98,0,2.1760371e-14,0.0016787159,0.061224494,0.0016787159,1,0.1,0.1,1,66.6,86.519332,4.429265,0.88585301,discharge,none,discharge
53,3206.631,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12960395,0.12960395,23.61984,23.632801,86.442041,9.0296009,57.570399,0.98,0.98,0,9.1038288e-15,0.0016797186,0.061224494,0.0016797186,1,0.1,0.1,1,66.6,86.442041,4.4404383,0.88808766,discharge,none,discharge
54,3267.1335,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12964267,0.12964267,23.612788,23.625752,86.364749,9.0810769,57.518923,0.98,0.98,0,6.8833828e-15,0.0016807221,0.061224494,0.0016807221,1,0.1,0.1,1,66.6,86.364749,4.4487084,0.88974168,discharge,none,discharge
55,3327.636,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.1296814,0.1296814,23.605735,23.618703,86.287458,9.1325528,57.467447,0.98,0.98,0,2.4202862e-14,0.0016817266,0.061224494,0.0016817266,1,0.1,0.1,1,66.6,86.287458,4.454408,0.8908816,discharge,none,discharge
56,3388.1384,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12972016,0.12972016,23.598682,23.611654,86.210167,9.1840288,57.415971,0.98,0.98,0,0,0.001682732,0.061224494,0.001682732,1,0.1,0.1,1,66.6,86.210167,4.4577395,0.89154789,discharge,none,discharge
57,3448.6409,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12975894,0.12975894,23.591629,23.604605,86.132876,9.2355048,57.364495,0.98,0.98,0,0,0.0016837382,0.061224494,0.0016837382,1,0.1,0.1,1,66.6,86.132876,4.4589365,0.8917873,discharge,none,discharge
58,3509.1434,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12979774,0.12979774,23.584576,23.597556,86.055584,9.2869808,57.313019,0.98,0.98,0,6.4392935e-15,0.0016847454,0.061224494,0.0016847454,1,0.1,0.1,1,66.6,86.055584,4.4581796,0.89163592,discharge,none,discharge
59,3569.6458,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12983657,0.12983657,23.577523,23.590507,85.978293,9.3384568,57.261543,0.98,0.98,0,3.3306691e-15,0.0016857535,0.061224494,0.0016857535,1,0.1,0.1,1,66.6,85.978293,4.4556269,0.89112538,discharge,none,discharge
60,3630.1483,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12987542,0.12987542,23.570471,23.583458,85.901002,9.3899328,57.210067,0.98,0.98,0,0,0.0016867625,0.061224494,0.0016867625,1,0.1,0.1,1,66.6,85.901002,4.4514213,0.89028425,discharge,none,discharge
61,3690.6508,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12991429,0.12991429,23.563418,23.576409,85.82371,9.4414089,57.158591,0.98,0.98,0,1.0436096e-14,0.0016877724,0.061224494,0.0016877724,1,0.1,0.1,1,66.6,85.82371,4.4471979,0.88943959,discharge,none,discharge
62,3751.1533,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12995319,0.12995319,23.556365,23.56936,85.746419,9.4928849,57.107115,0.98,0.98,0,0,0.0016887832,0.061224494,0.0016887832,1,0.1,0.1,1,66.6,85.746419,4.4422606,0.88845212,discharge,none,discharge
63,3811.6557,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.12999211,0.12999211,23.549312,23.562311,85.669128,9.544361,57.055639,0.98,0.98,0,1.3100632e-14,0.0016897949,0.061224494,0.0016897949,1,0.1,0.1,1,66.6,85.669128,4.4366106,0.88732211,discharge,none,discharge
64,3872.1582,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13003105,0.13003105,23.542259,23.555262,85.591836,9.5958371,57.004163,0.98,0.98,0,1.9984014e-15,0.0016908075,0.061224494,0.0016908075,1,0.1,0.1,1,66.6,85.591836,4.4303176,0.88606352,discharge,none,discharge
65,3932.6607,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13007002,0.13007002,23.535206,23.548213,85.514545,9.6473132,56.952687,0.98,0.98,0,7.7715612e-15,0.001691821,0.061224494,0.001691821,1,0.1,0.1,1,66.6,85.514545,4.423425,0.88468501,discharge,none,discharge
66,3993.1631,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13010901,0.13010901,23.528153,23.541164,85.437253,9.6987894,56.901211,0.98,0.98,0,5.7731597e-15,0.0016928355,0.061224494,0.0016928355,1,0.1,0.1,1,66.6,85.437253,4.4159664,0.88319329,discharge,none,discharge
67,4053.6656,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13014802,0.13014802,23.5211,23.534115,85.359962,9.7502655,56.849734,0.98,0.98,0,1.4654944e-14,0.0016938508,0.061224494,0.0016938508,1,0.1,0.1,1,66.6,85.359962,4.4080898,0.88161797,discharge,none,discharge
68,4114.1681,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13018706,0.13018706,23.514048,23.527066,85.28267,9.8017417,56.798258,0.98,0.98,0,1.6209256e-14,0.0016948671,0.061224494,0.0016948671,1,0.1,0.1,1,66.6,85.28267,4.3997091,0.87994182,discharge,none,discharge
69,4174.6706,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13022612,0.13022612,23.506995,23.520017,85.205379,9.8532179,56.746782,0.98,0.98,0,0,0.0016958843,0.061224494,0.0016958843,1,0.1,0.1,1,66.6,85.205379,4.3908505,0.8781701,discharge,none,discharge
70,4235.173,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13026521,0.13026521,23.499942,23.512968,85.128087,9.9046941,56.695306,0.98,0.98,0,1.4876989e-14,0.0016969024,0.061224494,0.0016969024,1,0.1,0.1,1,66.6,85.128087,4.3815345,0.8763069,discharge,none,discharge
71,4295.6755,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13030431,0.13030431,23.492889,23.505919,85.050795,9.9561703,56.64383,0.98,0.98,0,0,0.0016979214,0.061224494,0.0016979214,1,0.1,0.1,1,66.6,85.050795,4.3717786,0.87435571,discharge,none,discharge
72,4356.178,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13034344,0.13034344,23.485836,23.49887,84.973504,10.007647,56.592353,0.98,0.98,0,0,0.0016989414,0.061224494,0.0016989414,1,0.1,0.1,1,66.6,84.973504,4.3615983,0.87231966,discharge,none,discharge
73,4416.6805,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.1303826,0.1303826,23.478783,23.491821,84.896212,10.059123,56.540877,0.98,0.98,0,1.0658141e-14,0.0016999622,0.061224494,0.0016999622,1,0.1,0.1,1,66.6,84.896212,4.3510081,0.87020162,discharge,none,discharge
74,4477.1829,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13042178,0.13042178,23.47173,23.484772,84.81892,10.110599,56.489401,0.98,0.98,0,0,0.001700984,0.061224494,0.001700984,1,0.1,0.1,1,66.6,84.81892,4.3400211,0.86800423,discharge,none,discharge
75,4537.6854,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.13046098,0.13046098,23.464677,23.477723,84.741629,10.162075,56.437925,0.98,0.98,0,4.6629367e-15,0.0017020067,0.061224494,0.0017020067,1,0.1,0.1,1,66.6,84.741629,4.3337318,0.86674635,discharge,none,discharge
76,4598.1879,0,3.0000002,0,0,3.0000002,0,3.0612247,3.0612247,0,0.1305002,0.1305002,23.457624,23.470674,84.664337,10.213552,56.386448,0.98,0.98,0,1.1990409e-14,0.0017030303,0.061224494,0.0017030303,1,0.1,0.1,1,66.6,84.664337,4.3274486,0.86548972,discharge,none,discharge
77,4658.6903,317.53291,3.0000002,3.0000002,314.53291,0,30.423617,0,-30.423617,1.288501,0,-1.288501,23.61172,23.48287,85.427875,9.7050353,56.894965,0.98,0.98,124.72195,0,0.16602759,0.62089015,0.16602759,1,0.1,0.1,1,66.6,85.427875,4.283033,0.8566066,charge,CV,charge - CV
78,4719.1928,314.32989,3.0000002,3.0000002,311.32989,0,28.215113,0,-28.215113,1.1919983,0,-1.1919983,23.670774,23.551574,86.136284,9.2332347,57.366765,0.98,0.98,284.14047,0,0.14217819,0.57581862,0.14217819,1,0.1,0.1,1,66.6,86.136284,4.1721208,0.83442417,charge,CV,charge - CV
79,4779.6953,311.47847,3.0000002,3.0000002,308.47847,0,25.636794,0,-25.636794,1.0806988,0,-1.0806988,23.722718,23.614648,86.78027,8.8043405,57.79566,0.98,0.98,283.74419,0,0.11685555,0.52319989,0.11685555,1,0.1,0.1,1,66.6,86.78027,4.081581,0.8163162,charge,CV,charge - CV
80,4840.1978,309.01012,3.0000002,3.0000002,306.01012,0,23.47257,0,-23.47257,0.98746274,0,-0.98746274,23.770838,23.672092,87.370129,8.4114943,58.188506,0.98,0.98,283.2927,0,0.097553663,0.47903203,0.097553663,1,0.1,0.1,1,66.6,87.370129,4.0119959,0.80239918,charge,CV,charge - CV
81,4900.7002,306.65387,3.0000002,3.0000002,303.65387,0,21.614549,0,-21.614549,0.90758975,0,-0.90758975,23.815552,23.724793,87.913484,8.0496199,58.55038,0.98,0.98,282.77633,0,0.082406821,0.44111325,0.082406821,1,0.1,0.1,1,66.6,87.913484,3.9491345,0.7898269,charge,CV,charge - CV
82,4961.2027,304.4077,3.0000002,3.0000002,301.4077,0,19.980304,0,-19.980304,0.83750497,0,-0.83750497,23.857134,23.773384,88.415908,7.7150053,58.884995,0.98,0.98,282.14272,0,0.070168369,0.4077613,0.070168369,1,0.1,0.1,1,66.6,88.415908,3.8937177,0.77874354,charge,CV,charge - CV
